sex,sex_label,race,race_label,site,site_label,age_range,rate,rate_lower_ci,rate_upper_ci,count,rate_se,rate_type,rate_type_label,subtype,subtype_label
3,Female,1,All Races / Ethnicities,58,"Corpus and Uterus, NOS",208,0.768052,0.697083,0.844287,429,0.037081,,,,
3,Female,1,All Races / Ethnicities,58,"Corpus and Uterus, NOS",209,1.371019,1.273681,1.473824,735,0.050570,,,,
3,Female,1,All Races / Ethnicities,58,"Corpus and Uterus, NOS",210,2.567631,2.429199,2.711897,1286,0.071599,,,,
3,Female,1,All Races / Ethnicities,58,"Corpus and Uterus, NOS",211,4.532105,4.351044,4.718766,2359,0.093311,,,,
3,Female,1,All Races / Ethnicities,58,"Corpus and Uterus, NOS",212,8.518358,8.272998,8.769148,4564,0.126090,,,,
3,Female,1,All Races / Ethnicities,58,"Corpus and Uterus, NOS",213,14.780183,14.459133,15.106564,8054,0.164692,,,,
3,Female,1,All Races / Ethnicities,58,"Corpus and Uterus, NOS",214,22.233483,21.818596,22.654277,10930,0.212665,,,,
3,Female,1,All Races / Ethnicities,58,"Corpus and Uterus, NOS",215,28.202347,27.690355,28.721428,11551,0.262407,,,,
3,Female,1,All Races / Ethnicities,58,"Corpus and Uterus, NOS",216,31.912329,31.270359,32.564161,9398,0.329185,,,,
3,Female,1,All Races / Ethnicities,58,"Corpus and Uterus, NOS",217,35.639237,34.796397,36.497336,6788,0.432571,,,,
3,Female,1,All Races / Ethnicities,58,"Corpus and Uterus, NOS",218,38.576584,37.445194,39.733473,4401,0.581497,,,,
3,Female,1,All Races / Ethnicities,58,"Corpus and Uterus, NOS",219,36.660801,35.359257,37.998003,2994,0.670001,,,,
1,Both Sexes,1,All Races / Ethnicities,17,Esophagus,200,0.000000,,,0,,,,,
1,Both Sexes,1,All Races / Ethnicities,17,Esophagus,201,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,17,Esophagus,202,0.000000,,,0,,,,,
1,Both Sexes,1,All Races / Ethnicities,17,Esophagus,203,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,17,Esophagus,204,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,17,Esophagus,205,0.018307,0.011182,0.028275,20,0.004093,,,,
1,Both Sexes,1,All Races / Ethnicities,17,Esophagus,206,0.048126,0.036153,0.062794,54,0.006549,,,,
1,Both Sexes,1,All Races / Ethnicities,17,Esophagus,207,0.117714,0.098895,0.139074,138,0.010020,,,,
1,Both Sexes,1,All Races / Ethnicities,17,Esophagus,208,0.307460,0.275958,0.341574,347,0.016505,,,,
1,Both Sexes,1,All Races / Ethnicities,17,Esophagus,209,0.751909,0.701012,0.805524,810,0.026419,,,,
1,Both Sexes,1,All Races / Ethnicities,17,Esophagus,210,1.637776,1.559414,1.719056,1638,0.040466,,,,
1,Both Sexes,1,All Races / Ethnicities,17,Esophagus,211,3.207135,3.099105,3.317970,3329,0.055585,,,,
1,Both Sexes,1,All Races / Ethnicities,17,Esophagus,212,6.153735,6.005079,6.305140,6504,0.076304,,,,
1,Both Sexes,1,All Races / Ethnicities,17,Esophagus,213,10.301380,10.109152,10.496345,10930,0.098533,,,,
1,Both Sexes,1,All Races / Ethnicities,17,Esophagus,214,14.090754,13.851569,14.333034,13220,0.122551,,,,
1,Both Sexes,1,All Races / Ethnicities,17,Esophagus,215,18.271159,17.969579,18.576531,13985,0.154502,,,,
1,Both Sexes,1,All Races / Ethnicities,17,Esophagus,216,22.019210,21.624372,22.419448,11841,0.202352,,,,
1,Both Sexes,1,All Races / Ethnicities,17,Esophagus,217,25.652427,25.111248,26.202330,8541,0.277571,,,,
1,Both Sexes,1,All Races / Ethnicities,17,Esophagus,218,28.294222,27.539104,29.064798,5322,0.387846,,,,
1,Both Sexes,1,All Races / Ethnicities,17,Esophagus,219,25.360182,24.471525,26.272862,3074,0.457404,,,,
1,Both Sexes,1,All Races / Ethnicities,600,Adenocarcinoma of the Esophagus,200,0.000000,,,0,,1,Observed SEER Incidence Rate,600,Adenocarcinoma
1,Both Sexes,1,All Races / Ethnicities,600,Adenocarcinoma of the Esophagus,201,0.000000,,,0,,1,Observed SEER Incidence Rate,600,Adenocarcinoma
1,Both Sexes,1,All Races / Ethnicities,600,Adenocarcinoma of the Esophagus,202,0.000000,,,0,,1,Observed SEER Incidence Rate,600,Adenocarcinoma
1,Both Sexes,1,All Races / Ethnicities,600,Adenocarcinoma of the Esophagus,203,0.000000,,,0,,1,Observed SEER Incidence Rate,600,Adenocarcinoma
1,Both Sexes,1,All Races / Ethnicities,600,Adenocarcinoma of the Esophagus,204,,,,,,1,Observed SEER Incidence Rate,600,Adenocarcinoma
1,Both Sexes,1,All Races / Ethnicities,600,Adenocarcinoma of the Esophagus,205,,,,,,1,Observed SEER Incidence Rate,600,Adenocarcinoma
1,Both Sexes,1,All Races / Ethnicities,600,Adenocarcinoma of the Esophagus,206,0.058224,0.039560,0.082645,31,0.010457,1,Observed SEER Incidence Rate,600,Adenocarcinoma
1,Both Sexes,1,All Races / Ethnicities,600,Adenocarcinoma of the Esophagus,207,0.124308,0.096530,0.157590,68,0.015074,1,Observed SEER Incidence Rate,600,Adenocarcinoma
1,Both Sexes,1,All Races / Ethnicities,600,Adenocarcinoma of the Esophagus,208,0.343344,0.295145,0.397170,181,0.025520,1,Observed SEER Incidence Rate,600,Adenocarcinoma
1,Both Sexes,1,All Races / Ethnicities,600,Adenocarcinoma of the Esophagus,209,0.755634,0.680983,0.836233,374,0.039072,1,Observed SEER Incidence Rate,600,Adenocarcinoma
1,Both Sexes,1,All Races / Ethnicities,600,Adenocarcinoma of the Esophagus,210,1.400840,1.295601,1.512352,655,0.054735,1,Observed SEER Incidence Rate,600,Adenocarcinoma
1,Both Sexes,1,All Races / Ethnicities,600,Adenocarcinoma of the Esophagus,211,2.792783,2.644634,2.947070,1329,0.076608,1,Observed SEER Incidence Rate,600,Adenocarcinoma
1,Both Sexes,1,All Races / Ethnicities,600,Adenocarcinoma of the Esophagus,212,5.179276,4.977621,5.387003,2485,0.103897,1,Observed SEER Incidence Rate,600,Adenocarcinoma
1,Both Sexes,1,All Races / Ethnicities,600,Adenocarcinoma of the Esophagus,213,8.029394,7.772425,8.292694,3691,0.132163,1,Observed SEER Incidence Rate,600,Adenocarcinoma
1,Both Sexes,1,All Races / Ethnicities,600,Adenocarcinoma of the Esophagus,214,11.338548,11.007274,11.677259,4435,0.170259,1,Observed SEER Incidence Rate,600,Adenocarcinoma
1,Both Sexes,1,All Races / Ethnicities,600,Adenocarcinoma of the Esophagus,215,14.245239,13.829599,14.670197,4447,0.213617,1,Observed SEER Incidence Rate,600,Adenocarcinoma
1,Both Sexes,1,All Races / Ethnicities,600,Adenocarcinoma of the Esophagus,216,15.695807,15.168361,16.236914,3345,0.271384,1,Observed SEER Incidence Rate,600,Adenocarcinoma
1,Both Sexes,1,All Races / Ethnicities,600,Adenocarcinoma of the Esophagus,217,16.471731,15.791317,17.173921,2205,0.350780,1,Observed SEER Incidence Rate,600,Adenocarcinoma
1,Both Sexes,1,All Races / Ethnicities,600,Adenocarcinoma of the Esophagus,218,15.329678,14.474849,16.221810,1201,0.442345,1,Observed SEER Incidence Rate,600,Adenocarcinoma
1,Both Sexes,1,All Races / Ethnicities,600,Adenocarcinoma of the Esophagus,219,10.371946,9.514696,11.285699,539,0.446751,1,Observed SEER Incidence Rate,600,Adenocarcinoma
1,Both Sexes,1,All Races / Ethnicities,601,Squamous Cell Carcinoma of the Esophagus,200,0.000000,,,0,,1,Observed SEER Incidence Rate,601,Squamous Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,601,Squamous Cell Carcinoma of the Esophagus,201,0.000000,,,0,,1,Observed SEER Incidence Rate,601,Squamous Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,601,Squamous Cell Carcinoma of the Esophagus,202,0.000000,,,0,,1,Observed SEER Incidence Rate,601,Squamous Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,601,Squamous Cell Carcinoma of the Esophagus,203,,,,,,1,Observed SEER Incidence Rate,601,Squamous Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,601,Squamous Cell Carcinoma of the Esophagus,204,,,,,,1,Observed SEER Incidence Rate,601,Squamous Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,601,Squamous Cell Carcinoma of the Esophagus,205,,,,,,1,Observed SEER Incidence Rate,601,Squamous Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,601,Squamous Cell Carcinoma of the Esophagus,206,,,,,,1,Observed SEER Incidence Rate,601,Squamous Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,601,Squamous Cell Carcinoma of the Esophagus,207,0.038389,0.023763,0.058682,21,0.008377,1,Observed SEER Incidence Rate,601,Squamous Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,601,Squamous Cell Carcinoma of the Esophagus,208,0.081567,0.059031,0.109871,43,0.012439,1,Observed SEER Incidence Rate,601,Squamous Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,601,Squamous Cell Carcinoma of the Esophagus,209,0.212143,0.173512,0.256812,105,0.020703,1,Observed SEER Incidence Rate,601,Squamous Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,601,Squamous Cell Carcinoma of the Esophagus,210,0.519701,0.456406,0.589318,243,0.033338,1,Observed SEER Incidence Rate,601,Squamous Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,601,Squamous Cell Carcinoma of the Esophagus,211,1.088534,0.996799,1.186440,518,0.047827,1,Observed SEER Incidence Rate,601,Squamous Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,601,Squamous Cell Carcinoma of the Esophagus,212,2.438532,2.300788,2.582367,1170,0.071291,1,Observed SEER Incidence Rate,601,Squamous Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,601,Squamous Cell Carcinoma of the Esophagus,213,3.711229,3.537191,3.891614,1706,0.089852,1,Observed SEER Incidence Rate,601,Squamous Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,601,Squamous Cell Carcinoma of the Esophagus,214,4.982825,4.764040,5.209066,1949,0.112867,1,Observed SEER Incidence Rate,601,Squamous Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,601,Squamous Cell Carcinoma of the Esophagus,215,5.647482,5.386910,5.917400,1763,0.134502,1,Observed SEER Incidence Rate,601,Squamous Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,601,Squamous Cell Carcinoma of the Esophagus,216,6.339323,6.005753,6.686599,1351,0.172470,1,Observed SEER Incidence Rate,601,Squamous Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,601,Squamous Cell Carcinoma of the Esophagus,217,6.850148,6.413898,7.308259,917,0.226211,1,Observed SEER Incidence Rate,601,Squamous Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,601,Squamous Cell Carcinoma of the Esophagus,218,7.313826,6.727160,7.937956,573,0.305539,1,Observed SEER Incidence Rate,601,Squamous Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,601,Squamous Cell Carcinoma of the Esophagus,219,4.829978,4.250882,5.465949,251,0.304865,1,Observed SEER Incidence Rate,601,Squamous Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,75,Eye and Orbit,200,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,75,Eye and Orbit,201,0.038226,0.025600,0.054899,29,0.007098,,,,
1,Both Sexes,1,All Races / Ethnicities,75,Eye and Orbit,202,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,75,Eye and Orbit,203,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,75,Eye and Orbit,204,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,75,Eye and Orbit,205,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,75,Eye and Orbit,206,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,75,Eye and Orbit,207,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,75,Eye and Orbit,208,0.030125,0.020863,0.042097,34,0.005166,,,,
1,Both Sexes,1,All Races / Ethnicities,75,Eye and Orbit,209,0.041772,0.030469,0.055895,45,0.006227,,,,
1,Both Sexes,1,All Races / Ethnicities,75,Eye and Orbit,210,0.055992,0.042296,0.072710,56,0.007482,,,,
1,Both Sexes,1,All Races / Ethnicities,75,Eye and Orbit,211,0.109826,0.090593,0.131935,114,0.010286,,,,
1,Both Sexes,1,All Races / Ethnicities,75,Eye and Orbit,212,0.166521,0.142828,0.193022,176,0.012552,,,,
1,Both Sexes,1,All Races / Ethnicities,75,Eye and Orbit,213,0.267666,0.237438,0.300676,284,0.015883,,,,
1,Both Sexes,1,All Races / Ethnicities,75,Eye and Orbit,214,0.322957,0.287613,0.361446,303,0.018553,,,,
1,Both Sexes,1,All Races / Ethnicities,75,Eye and Orbit,215,0.423300,0.378458,0.471994,324,0.023516,,,,
1,Both Sexes,1,All Races / Ethnicities,75,Eye and Orbit,216,0.535557,0.475484,0.601118,288,0.031558,,,,
1,Both Sexes,1,All Races / Ethnicities,75,Eye and Orbit,217,0.642737,0.559502,0.734864,214,0.043936,,,,
1,Both Sexes,1,All Races / Ethnicities,75,Eye and Orbit,218,0.967596,0.832123,1.118839,182,0.071723,,,,
1,Both Sexes,1,All Races / Ethnicities,75,Eye and Orbit,219,1.344733,1.146216,1.567753,163,0.105327,,,,
1,Both Sexes,1,All Races / Ethnicities,38,Gallbladder,200,0.000000,,,0,,,,,
1,Both Sexes,1,All Races / Ethnicities,38,Gallbladder,201,0.000000,,,0,,,,,
1,Both Sexes,1,All Races / Ethnicities,38,Gallbladder,202,0.000000,,,0,,,,,
1,Both Sexes,1,All Races / Ethnicities,38,Gallbladder,203,0.000000,,,0,,,,,
1,Both Sexes,1,All Races / Ethnicities,38,Gallbladder,204,0.000000,,,0,,,,,
1,Both Sexes,1,All Races / Ethnicities,38,Gallbladder,205,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,38,Gallbladder,206,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,38,Gallbladder,207,0.016207,0.009757,0.025309,19,0.003718,,,,
1,Both Sexes,1,All Races / Ethnicities,38,Gallbladder,208,0.031011,0.021600,0.043130,35,0.005241,,,,
1,Both Sexes,1,All Races / Ethnicities,38,Gallbladder,209,0.101182,0.083081,0.122056,109,0.009691,,,,
1,Both Sexes,1,All Races / Ethnicities,38,Gallbladder,210,0.191973,0.165778,0.221132,192,0.013854,,,,
1,Both Sexes,1,All Races / Ethnicities,38,Gallbladder,211,0.398844,0.361345,0.439178,414,0.019602,,,,
1,Both Sexes,1,All Races / Ethnicities,38,Gallbladder,212,0.716232,0.666113,0.769124,757,0.026031,,,,
1,Both Sexes,1,All Races / Ethnicities,38,Gallbladder,213,1.019770,0.959905,1.082391,1082,0.031001,,,,
1,Both Sexes,1,All Races / Ethnicities,38,Gallbladder,214,1.596667,1.516827,1.679620,1498,0.041253,,,,
1,Both Sexes,1,All Races / Ethnicities,38,Gallbladder,215,2.383024,2.274905,2.494954,1824,0.055797,,,,
1,Both Sexes,1,All Races / Ethnicities,38,Gallbladder,216,3.205904,3.056342,3.360893,1724,0.077211,,,,
1,Both Sexes,1,All Races / Ethnicities,38,Gallbladder,217,4.267895,4.048850,4.495712,1421,0.113218,,,,
1,Both Sexes,1,All Races / Ethnicities,38,Gallbladder,218,5.412160,5.084760,5.755110,1018,0.169627,,,,
1,Both Sexes,1,All Races / Ethnicities,38,Gallbladder,219,6.137923,5.704743,6.595275,744,0.225027,,,,
1,Both Sexes,1,All Races / Ethnicities,83,Hodgkin Lymphoma,200,0.000000,,,0,,,,,
1,Both Sexes,1,All Races / Ethnicities,83,Hodgkin Lymphoma,201,0.000000,,,0,,,,,
1,Both Sexes,1,All Races / Ethnicities,83,Hodgkin Lymphoma,202,0.000000,,,0,,,,,
1,Both Sexes,1,All Races / Ethnicities,83,Hodgkin Lymphoma,203,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,83,Hodgkin Lymphoma,204,0.024627,0.016229,0.035832,27,0.004739,,,,
1,Both Sexes,1,All Races / Ethnicities,83,Hodgkin Lymphoma,205,0.033869,0.023847,0.046684,37,0.005568,,,,
1,Both Sexes,1,All Races / Ethnicities,83,Hodgkin Lymphoma,206,0.074862,0.059713,0.092685,84,0.008168,,,,
1,Both Sexes,1,All Races / Ethnicities,83,Hodgkin Lymphoma,207,0.111743,0.093428,0.132599,131,0.009763,,,,
1,Both Sexes,1,All Races / Ethnicities,83,Hodgkin Lymphoma,208,0.101896,0.084125,0.122311,115,0.009501,,,,
1,Both Sexes,1,All Races / Ethnicities,83,Hodgkin Lymphoma,209,0.130887,0.110175,0.154362,141,0.011022,,,,
1,Both Sexes,1,All Races / Ethnicities,83,Hodgkin Lymphoma,210,0.180975,0.155569,0.209346,181,0.013451,,,,
1,Both Sexes,1,All Races / Ethnicities,83,Hodgkin Lymphoma,211,0.198458,0.172281,0.227489,206,0.013827,,,,
1,Both Sexes,1,All Races / Ethnicities,83,Hodgkin Lymphoma,212,0.282897,0.251737,0.316849,299,0.016360,,,,
1,Both Sexes,1,All Races / Ethnicities,83,Hodgkin Lymphoma,213,0.426004,0.387631,0.467147,452,0.020037,,,,
1,Both Sexes,1,All Races / Ethnicities,83,Hodgkin Lymphoma,214,0.574502,0.527018,0.625114,539,0.024745,,,,
1,Both Sexes,1,All Races / Ethnicities,83,Hodgkin Lymphoma,215,0.885795,0.820365,0.955055,678,0.034018,,,,
1,Both Sexes,1,All Races / Ethnicities,83,Hodgkin Lymphoma,216,1.338892,1.242868,1.440367,720,0.049897,,,,
1,Both Sexes,1,All Races / Ethnicities,83,Hodgkin Lymphoma,217,1.862136,1.718425,2.014657,620,0.074785,,,,
1,Both Sexes,1,All Races / Ethnicities,83,Hodgkin Lymphoma,218,2.541269,2.318530,2.779633,478,0.116234,,,,
1,Both Sexes,1,All Races / Ethnicities,83,Hodgkin Lymphoma,219,2.367720,2.101687,2.658104,287,0.139762,,,,
1,Both Sexes,1,All Races / Ethnicities,110,Kaposi Sarcoma,200,,,,,,1,Observed SEER Incidence Rate,110,110
1,Both Sexes,1,All Races / Ethnicities,110,Kaposi Sarcoma,201,0.000000,,,0,,1,Observed SEER Incidence Rate,110,110
1,Both Sexes,1,All Races / Ethnicities,110,Kaposi Sarcoma,202,0.000000,,,0,,1,Observed SEER Incidence Rate,110,110
1,Both Sexes,1,All Races / Ethnicities,110,Kaposi Sarcoma,203,0.000000,,,0,,1,Observed SEER Incidence Rate,110,110
1,Both Sexes,1,All Races / Ethnicities,110,Kaposi Sarcoma,204,,,,,,1,Observed SEER Incidence Rate,110,110
1,Both Sexes,1,All Races / Ethnicities,110,Kaposi Sarcoma,205,0.157895,0.125006,0.196784,79,0.017764,1,Observed SEER Incidence Rate,110,110
1,Both Sexes,1,All Races / Ethnicities,110,Kaposi Sarcoma,206,0.448892,0.393781,0.509557,239,0.029036,1,Observed SEER Incidence Rate,110,110
1,Both Sexes,1,All Races / Ethnicities,110,Kaposi Sarcoma,207,0.760473,0.689142,0.837183,416,0.037285,1,Observed SEER Incidence Rate,110,110
1,Both Sexes,1,All Races / Ethnicities,110,Kaposi Sarcoma,208,0.690482,0.621362,0.765189,364,0.036191,1,Observed SEER Incidence Rate,110,110
1,Both Sexes,1,All Races / Ethnicities,110,Kaposi Sarcoma,209,0.541470,0.478577,0.610330,268,0.033075,1,Observed SEER Incidence Rate,110,110
1,Both Sexes,1,All Races / Ethnicities,110,Kaposi Sarcoma,210,0.449124,0.390430,0.514151,210,0.030992,1,Observed SEER Incidence Rate,110,110
1,Both Sexes,1,All Races / Ethnicities,110,Kaposi Sarcoma,211,0.535861,0.472103,0.605829,255,0.033556,1,Observed SEER Incidence Rate,110,110
1,Both Sexes,1,All Races / Ethnicities,110,Kaposi Sarcoma,212,0.635685,0.566338,0.711181,305,0.036399,1,Observed SEER Incidence Rate,110,110
1,Both Sexes,1,All Races / Ethnicities,110,Kaposi Sarcoma,213,0.526446,0.462202,0.597122,242,0.033841,1,Observed SEER Incidence Rate,110,110
1,Both Sexes,1,All Races / Ethnicities,110,Kaposi Sarcoma,214,0.467858,0.402526,0.540774,183,0.034585,1,Observed SEER Incidence Rate,110,110
1,Both Sexes,1,All Races / Ethnicities,110,Kaposi Sarcoma,215,0.579803,0.498410,0.670699,181,0.043096,1,Observed SEER Incidence Rate,110,110
1,Both Sexes,1,All Races / Ethnicities,110,Kaposi Sarcoma,216,0.750771,0.638946,0.876536,160,0.059353,1,Observed SEER Incidence Rate,110,110
1,Both Sexes,1,All Races / Ethnicities,110,Kaposi Sarcoma,217,1.068234,0.900329,1.258365,143,0.089330,1,Observed SEER Incidence Rate,110,110
1,Both Sexes,1,All Races / Ethnicities,110,Kaposi Sarcoma,218,1.301937,1.061574,1.580463,102,0.128911,1,Observed SEER Incidence Rate,110,110
1,Both Sexes,1,All Races / Ethnicities,110,Kaposi Sarcoma,219,1.462463,1.152255,1.830491,76,0.167756,1,Observed SEER Incidence Rate,110,110
1,Both Sexes,1,All Races / Ethnicities,72,Kidney and Renal Pelvis,200,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,72,Kidney and Renal Pelvis,201,0.073816,0.055760,0.095856,56,0.009864,,,,
1,Both Sexes,1,All Races / Ethnicities,72,Kidney and Renal Pelvis,202,0.087729,0.070453,0.107958,89,0.009299,,,,
1,Both Sexes,1,All Races / Ethnicities,72,Kidney and Renal Pelvis,203,0.044253,0.032516,0.058848,47,0.006455,,,,
1,Both Sexes,1,All Races / Ethnicities,72,Kidney and Renal Pelvis,204,0.043782,0.032282,0.058049,48,0.006319,,,,
