"vaccine","geographic_level","geographic_name","month_week","week_ending","estimate","ci_half_width_90pct","ci_half_width_95pct","unweighted_sample_size","suppression_flag"
"RSV","State","Vermont","December Week 3","2023-12-16T00:00:00.000",,,,"1208","1"
"RSV","State","Vermont","December Week 3","2023-12-16T00:00:00.000",,,,"4","1"
"RSV","State","Vermont","December Week 3","2023-12-16T00:00:00.000",,,,"4","1"
"RSV","State","Vermont","December Week 3","2023-12-16T00:00:00.000",,,,"4","1"
"RSV","State","Virgin Islands","December Week 3","2023-12-16T00:00:00.000","2.0372","0.8461","1.0081","927","0"
"RSV","State","Virgin Islands","December Week 3","2023-12-16T00:00:00.000","2.0372","0.8461","1.0081","927","0"
"RSV","State","Virgin Islands","December Week 3","2023-12-16T00:00:00.000","20.4579","16.1738","19.2709","31","0"
"RSV","State","Virgin Islands","December Week 3","2023-12-16T00:00:00.000","40.1896","19.6873","23.4572","31","0"
"RSV","State","Virgin Islands","December Week 3","2023-12-16T00:00:00.000","37.3153","19.2612","22.9495","31","0"
"RSV","State","Virginia","December Week 3","2023-12-16T00:00:00.000","18.6577","1.3552","1.6147","5052","0"
"RSV","State","Virginia","December Week 3","2023-12-16T00:00:00.000","18.6577","1.3552","1.6147","5052","0"
"RSV","State","Virginia","December Week 3","2023-12-16T00:00:00.000","9.1275","4.6962","5.5954","145","0"
"RSV","State","Virginia","December Week 3","2023-12-16T00:00:00.000","45.4927","8.0502","9.5917","145","0"
"RSV","State","Virginia","December Week 3","2023-12-16T00:00:00.000","26.7221","6.7017","7.985","145","0"
"RSV","State","Washington","December Week 3","2023-12-16T00:00:00.000","22.4285","2.684","3.198","1381","0"
"RSV","State","Washington","December Week 3","2023-12-16T00:00:00.000",,,,"1381","1"
"RSV","State","Washington","December Week 3","2023-12-16T00:00:00.000",,,,"10","1"
"RSV","State","Washington","December Week 3","2023-12-16T00:00:00.000",,,,"10","1"
"RSV","State","Washington","December Week 3","2023-12-16T00:00:00.000",,,,"10","1"
"RSV","State","West Virginia","December Week 3","2023-12-16T00:00:00.000","15.284","1.7097","2.0371","3904","0"
"RSV","State","West Virginia","December Week 3","2023-12-16T00:00:00.000",,,,"3904","1"
"RSV","State","West Virginia","December Week 3","2023-12-16T00:00:00.000",,,,"20","1"
"RSV","State","West Virginia","December Week 3","2023-12-16T00:00:00.000",,,,"20","1"
"RSV","State","West Virginia","December Week 3","2023-12-16T00:00:00.000",,,,"20","1"
"RSV","State","Wisconsin","December Week 3","2023-12-16T00:00:00.000","18.6123","2.5934","3.0901","2220","0"
"RSV","State","Wisconsin","December Week 3","2023-12-16T00:00:00.000","18.6123","2.5934","3.0901","2220","0"
"RSV","State","Wisconsin","December Week 3","2023-12-16T00:00:00.000","20.3358","11.6084","13.8313","30","0"
"RSV","State","Wisconsin","December Week 3","2023-12-16T00:00:00.000","46.3324","12.8761","15.3418","30","0"
"RSV","State","Wisconsin","December Week 3","2023-12-16T00:00:00.000","14.7195","9.8757","11.7668","30","0"
"RSV","State","Wyoming","December Week 3","2023-12-16T00:00:00.000","16.5984","1.2826","1.5282","3744","0"
"RSV","State","Wyoming","December Week 3","2023-12-16T00:00:00.000","16.5984","1.2826","1.5282","3744","0"
"RSV","State","Wyoming","December Week 3","2023-12-16T00:00:00.000","8.9179","4.675","5.5702","93","0"
"RSV","State","Wyoming","December Week 3","2023-12-16T00:00:00.000","45.533","9.0149","10.7412","93","0"
"RSV","State","Wyoming","December Week 3","2023-12-16T00:00:00.000","28.9507","8.5004","10.1282","93","0"
"RSV","Region","Region 1","December Week 3","2023-12-16T00:00:00.000","20.3317","1.3878","1.6535","17264","0"
"RSV","Region","Region 1","December Week 3","2023-12-16T00:00:00.000","20.3317","1.3878","1.6535","17264","0"
"RSV","Region","Region 1","December Week 3","2023-12-16T00:00:00.000","18.3604","5.9687","7.1117","127","0"
"RSV","Region","Region 1","December Week 3","2023-12-16T00:00:00.000","37.9235","8.3843","9.9899","127","0"
"RSV","Region","Region 1","December Week 3","2023-12-16T00:00:00.000","23.3843","7.9138","9.4292","127","0"
"RSV","Region","Region 10","December Week 3","2023-12-16T00:00:00.000","21.5091","1.6947","2.0192","7848","0"
"RSV","Region","Region 10","December Week 3","2023-12-16T00:00:00.000","21.5091","1.6947","2.0192","7848","0"
"RSV","Region","Region 10","December Week 3","2023-12-16T00:00:00.000","4.0462","2.1418","2.5519","81","0"
"RSV","Region","Region 10","December Week 3","2023-12-16T00:00:00.000","19.722","17.6678","21.051","81","0"
"RSV","Region","Region 10","December Week 3","2023-12-16T00:00:00.000","54.7227","17.678","21.0631","81","0"
"RSV","Region","Region 2","December Week 3","2023-12-16T00:00:00.000","12.0854","0.9513","1.1335","12903","0"
"RSV","Region","Region 2","December Week 3","2023-12-16T00:00:00.000","12.0854","0.9513","1.1335","12903","0"
"RSV","Region","Region 2","December Week 3","2023-12-16T00:00:00.000","13.6468","6.9471","8.2774","194","0"
"RSV","Region","Region 2","December Week 3","2023-12-16T00:00:00.000","45.1357","10.7171","12.7693","194","0"
"RSV","Region","Region 2","December Week 3","2023-12-16T00:00:00.000","29.1321","9.7368","11.6013","194","0"
"RSV","Region","Region 3","December Week 3","2023-12-16T00:00:00.000","16.927","0.9653","1.1501","26244","0"
"RSV","Region","Region 3","December Week 3","2023-12-16T00:00:00.000","16.927","0.9653","1.1501","26244","0"
"RSV","Region","Region 3","December Week 3","2023-12-16T00:00:00.000","18.2018","6.064","7.2252","345","0"
"RSV","Region","Region 3","December Week 3","2023-12-16T00:00:00.000","34.4751","7.4821","8.9148","345","0"
"RSV","Region","Region 3","December Week 3","2023-12-16T00:00:00.000","30.3961","6.9067","8.2292","345","0"
"RSV","Region","Region 4","December Week 3","2023-12-16T00:00:00.000","14.2357","0.9457","1.1268","21692","0"
"RSV","Region","Region 4","December Week 3","2023-12-16T00:00:00.000","14.2357","0.9457","1.1268","21692","0"
"RSV","Region","Region 4","December Week 3","2023-12-16T00:00:00.000","9.4613","3.8624","4.602","235","0"
"RSV","Region","Region 4","December Week 3","2023-12-16T00:00:00.000","51.1553","9.697","11.5538","235","0"
"RSV","Region","Region 4","December Week 3","2023-12-16T00:00:00.000","25.1477","10.8497","12.9273","235","0"
"RSV","Region","Region 5","December Week 3","2023-12-16T00:00:00.000","17.4362","0.9125","1.0873","17469","0"
"RSV","Region","Region 5","December Week 3","2023-12-16T00:00:00.000","17.4362","0.9125","1.0873","17469","0"
"RSV","Region","Region 5","December Week 3","2023-12-16T00:00:00.000","8.6486","3.7932","4.5196","196","0"
"RSV","Region","Region 5","December Week 3","2023-12-16T00:00:00.000","43.1411","10.4418","12.4413","196","0"
"RSV","Region","Region 5","December Week 3","2023-12-16T00:00:00.000","30.774","10.958","13.0564","196","0"
"RSV","Region","Region 6","December Week 3","2023-12-16T00:00:00.000","14.7353","1.1292","1.3455","22485","0"
"RSV","Region","Region 6","December Week 3","2023-12-16T00:00:00.000","14.7353","1.1292","1.3455","22485","0"
"RSV","Region","Region 6","December Week 3","2023-12-16T00:00:00.000","15.7068","14.8009","17.6351","256","0"
"RSV","Region","Region 6","December Week 3","2023-12-16T00:00:00.000","39.6121","16.2237","19.3303","256","0"
"RSV","Region","Region 6","December Week 3","2023-12-16T00:00:00.000","29.9458","17.3514","20.674","256","0"
"RSV","Region","Region 7","December Week 3","2023-12-16T00:00:00.000","15.9531","1.2454","1.4839","7241","0"
"RSV","Region","Region 7","December Week 3","2023-12-16T00:00:00.000","15.9531","1.2454","1.4839","7241","0"
"RSV","Region","Region 7","December Week 3","2023-12-16T00:00:00.000","15.1357","7.4434","8.8687","78","0"
"RSV","Region","Region 7","December Week 3","2023-12-16T00:00:00.000","35.7805","10.8061","12.8753","78","0"
"RSV","Region","Region 7","December Week 3","2023-12-16T00:00:00.000","33.1306","12.9934","15.4815","78","0"
"RSV","Region","Region 8","December Week 3","2023-12-16T00:00:00.000","23.4136","1.8291","2.1794","17642","0"
"RSV","Region","Region 8","December Week 3","2023-12-16T00:00:00.000","23.4136","1.8291","2.1794","17642","0"
"RSV","Region","Region 8","December Week 3","2023-12-16T00:00:00.000","16.397","6.5861","7.8473","233","0"
"RSV","Region","Region 8","December Week 3","2023-12-16T00:00:00.000","28.7273","7.935","9.4545","233","0"
"RSV","Region","Region 8","December Week 3","2023-12-16T00:00:00.000","31.4621","8.8707","10.5694","233","0"
"RSV","Region","Region 9","December Week 3","2023-12-16T00:00:00.000","15.7623","1.3204","1.5733","14193","0"
"RSV","Region","Region 9","December Week 3","2023-12-16T00:00:00.000","15.7623","1.3204","1.5733","14193","0"
"RSV","Region","Region 9","December Week 3","2023-12-16T00:00:00.000","15.674","9.407","11.2084","122","0"
"RSV","Region","Region 9","December Week 3","2023-12-16T00:00:00.000","22.0621","11.7514","14.0017","122","0"
"RSV","Region","Region 9","December Week 3","2023-12-16T00:00:00.000","46.5016","22.2964","26.5659","122","0"
"RSV","National","National","December Week 3","2023-12-16T00:00:00.000","16.73","0.5192","0.6186","164981","0"
"RSV","National","National","December Week 3","2023-12-16T00:00:00.000","16.73","0.5192","0.6186","164981","0"
"RSV","National","National","December Week 3","2023-12-16T00:00:00.000","12.2801","2.4989","2.9774","1867","0"
"RSV","National","National","December Week 3","2023-12-16T00:00:00.000","39.3165","4.2299","5.0399","1867","0"
"RSV","National","National","December Week 3","2023-12-16T00:00:00.000","31.6734","4.6961","5.5953","1867","0"
"RSV","National","National","December Week 3","2023-12-16T00:00:00.000","17.2712","0.5455","0.65","156970","0"
"RSV","National","National","December Week 3","2023-12-16T00:00:00.000","17.2712","0.5455","0.65","156970","0"
"RSV","National","National","December Week 3","2023-12-16T00:00:00.000","13.0146","2.6973","3.2138","1751","0"
"RSV","National","National","December Week 3","2023-12-16T00:00:00.000","40.0795","4.5542","5.4263","1751","0"
"RSV","National","National","December Week 3","2023-12-16T00:00:00.000","29.6347","5.0607","6.0298","1751","0"
"RSV","National","National","December Week 3","2023-12-16T00:00:00.000","4.3899","1.5032","1.791","3841","0"
"RSV","National","National","December Week 3","2023-12-16T00:00:00.000","4.3899","1.5032","1.791","3841","0"
"RSV","National","National","December Week 3","2023-12-16T00:00:00.000","3.6172","2.357","2.8084","58","0"
"RSV","National","National","December Week 3","2023-12-16T00:00:00.000","40.8654","4.6874","5.585","58","0"
"RSV","National","National","December Week 3","2023-12-16T00:00:00.000","51.1275","4.036","4.8088","58","0"
"RSV","National","National","December Week 3","2023-12-16T00:00:00.000","16.7863","0.5233","0.6235","162211","0"
"RSV","National","National","December Week 3","2023-12-16T00:00:00.000","16.7863","0.5233","0.6235","162211","0"
"RSV","National","National","December Week 3","2023-12-16T00:00:00.000","12.367","2.5193","3.0018","1828","0"
"RSV","National","National","December Week 3","2023-12-16T00:00:00.000","39.2987","4.262","5.0781","1828","0"
"RSV","National","National","December Week 3","2023-12-16T00:00:00.000","31.5481","4.733","5.6394","1828","0"
"RSV","National","National","December Week 3","2023-12-16T00:00:00.000","12.2693","2.8607","3.4084","1889","0"
"RSV","National","National","December Week 3","2023-12-16T00:00:00.000",,,,"1889","1"
"RSV","National","National","December Week 3","2023-12-16T00:00:00.000",,,,"21","1"
"RSV","National","National","December Week 3","2023-12-16T00:00:00.000",,,,"21","1"
"RSV","National","National","December Week 3","2023-12-16T00:00:00.000",,,,"21","1"
