"state","season","week_ending_date","age_category","sex","race","rate","cumulative_rate","type"
"New Mexico","2021-22","2021-10-16","All","Female","All","0.9","0.9","Crude Rate"
"New Mexico","2021-22","2021-10-23","All","Female","All","0.6","1.5","Crude Rate"
"New Mexico","2021-22","2021-10-30","All","Female","All","1.2","2.6","Crude Rate"
"New Mexico","2021-22","2021-11-06","All","Female","All","2.0","4.7","Crude Rate"
"New Mexico","2021-22","2021-11-13","All","Female","All","2.0","6.7","Crude Rate"
"New Mexico","2021-22","2021-11-20","All","Female","All","2.9","9.6","Crude Rate"
"New Mexico","2021-22","2021-11-27","All","Female","All","2.9","12.6","Crude Rate"
"New Mexico","2021-22","2021-12-04","All","Female","All","3.2","15.8","Crude Rate"
"New Mexico","2021-22","2021-12-11","All","Female","All","2.0","17.8","Crude Rate"
"New Mexico","2021-22","2021-12-18","All","Female","All","4.4","22.2","Crude Rate"
"New Mexico","2021-22","2021-12-25","All","Female","All","2.3","24.5","Crude Rate"
"New Mexico","2021-22","2022-01-01","All","Female","All","4.7","29.2","Crude Rate"
"New Mexico","2021-22","2022-01-08","All","Female","All","2.6","31.8","Crude Rate"
"New Mexico","2021-22","2022-01-15","All","Female","All","1.2","33.0","Crude Rate"
"New Mexico","2021-22","2022-01-22","All","Female","All","0.6","33.6","Crude Rate"
"New Mexico","2021-22","2022-01-29","All","Female","All","0.6","34.2","Crude Rate"
"New Mexico","2021-22","2022-02-05","All","Female","All","0.3","34.5","Crude Rate"
"New Mexico","2021-22","2022-02-12","All","Female","All","0.3","34.7","Crude Rate"
"New Mexico","2021-22","2022-02-19","All","Female","All","0.9","35.6","Crude Rate"
"New Mexico","2021-22","2022-02-26","All","Female","All","0.6","36.2","Crude Rate"
"New Mexico","2021-22","2022-03-05","All","Female","All","1.2","37.4","Crude Rate"
"New Mexico","2021-22","2022-03-12","All","Female","All","0.9","38.3","Crude Rate"
"New Mexico","2021-22","2022-03-19","All","Female","All","0.3","38.5","Crude Rate"
"New Mexico","2021-22","2022-03-26","All","Female","All","0.3","38.8","Crude Rate"
"New Mexico","2021-22","2022-04-02","All","Female","All","0.9","39.7","Crude Rate"
"New Mexico","2021-22","2022-04-09","All","Female","All","0.9","40.6","Crude Rate"
"New Mexico","2021-22","2022-04-16","All","Female","All","0.0","40.6","Crude Rate"
"New Mexico","2021-22","2022-04-23","All","Female","All","0.0","40.6","Crude Rate"
"New Mexico","2021-22","2022-04-30","All","Female","All","0.3","40.9","Crude Rate"
"New Mexico","2021-22","2022-05-07","All","Female","All","0.0","40.9","Crude Rate"
"New Mexico","2021-22","2022-05-14","All","Female","All","0.0","40.9","Crude Rate"
"New Mexico","2021-22","2022-05-21","All","Female","All","0.0","40.9","Crude Rate"
"New Mexico","2021-22","2022-05-28","All","Female","All","0.0","40.9","Crude Rate"
"New Mexico","2021-22","2022-06-04","All","Female","All","0.0","40.9","Crude Rate"
"New Mexico","2021-22","2022-06-11","All","Female","All","0.0","40.9","Crude Rate"
"New Mexico","2021-22","2022-06-18","All","Female","All","0.0","40.9","Crude Rate"
"New Mexico","2021-22","2022-06-25","All","Female","All","0.0","40.9","Crude Rate"
"New Mexico","2021-22","2022-07-02","All","Female","All","0.0","40.9","Crude Rate"
"New Mexico","2021-22","2022-07-09","All","Female","All","0.0","40.9","Crude Rate"
"New Mexico","2021-22","2022-07-16","All","Female","All","0.3","41.2","Crude Rate"
"New Mexico","2021-22","2022-07-23","All","Female","All","0.3","41.5","Crude Rate"
"New Mexico","2021-22","2022-07-30","All","Female","All","0.3","41.8","Crude Rate"
"New Mexico","2021-22","2022-08-06","All","Female","All","0.0","41.8","Crude Rate"
"New Mexico","2021-22","2022-08-13","All","Female","All","0.0","41.8","Crude Rate"
"New Mexico","2021-22","2022-08-20","All","Female","All","0.3","42.0","Crude Rate"
"New Mexico","2021-22","2022-08-27","All","Female","All","0.3","42.3","Crude Rate"
"New Mexico","2021-22","2022-09-03","All","Female","All","0.3","42.6","Crude Rate"
"New Mexico","2021-22","2022-09-10","All","Female","All","0.3","42.9","Crude Rate"
"New Mexico","2021-22","2022-09-17","All","Female","All","0.6","43.5","Crude Rate"
"New Mexico","2021-22","2022-09-24","All","Female","All","0.6","44.1","Crude Rate"
"New Mexico","2021-22","2022-10-01","All","Female","All","0.3","44.4","Crude Rate"
"New Mexico","2021-22","2021-10-09","All","All","White, non-Hispanic","0.8","0.8","Crude Rate"
"New Mexico","2021-22","2021-10-16","All","All","White, non-Hispanic","0.4","1.2","Crude Rate"
"New Mexico","2021-22","2021-10-23","All","All","White, non-Hispanic","0.8","2.0","Crude Rate"
"New Mexico","2021-22","2021-10-30","All","All","White, non-Hispanic","0.8","2.8","Crude Rate"
"New Mexico","2021-22","2021-11-06","All","All","White, non-Hispanic","1.2","4.0","Crude Rate"
"New Mexico","2021-22","2021-11-13","All","All","White, non-Hispanic","0.4","4.4","Crude Rate"
"New Mexico","2021-22","2021-11-20","All","All","White, non-Hispanic","3.6","8.0","Crude Rate"
"New Mexico","2021-22","2021-11-27","All","All","White, non-Hispanic","3.2","11.1","Crude Rate"
"New Mexico","2021-22","2021-12-04","All","All","White, non-Hispanic","1.6","12.7","Crude Rate"
"New Mexico","2021-22","2021-12-11","All","All","White, non-Hispanic","0.8","13.5","Crude Rate"
"New Mexico","2021-22","2021-12-18","All","All","White, non-Hispanic","1.2","14.7","Crude Rate"
"New Mexico","2021-22","2021-12-25","All","All","White, non-Hispanic","2.0","16.7","Crude Rate"
"New Mexico","2021-22","2022-01-01","All","All","White, non-Hispanic","2.8","19.5","Crude Rate"
"New Mexico","2021-22","2022-01-08","All","All","White, non-Hispanic","0.8","20.3","Crude Rate"
"New Mexico","2021-22","2022-01-15","All","All","White, non-Hispanic","1.2","21.5","Crude Rate"
"New Mexico","2021-22","2022-01-22","All","All","White, non-Hispanic","0.0","21.5","Crude Rate"
"New Mexico","2021-22","2022-01-29","All","All","White, non-Hispanic","0.0","21.5","Crude Rate"
"New Mexico","2021-22","2022-02-05","All","All","White, non-Hispanic","0.0","21.5","Crude Rate"
"New Mexico","2021-22","2022-02-12","All","All","White, non-Hispanic","0.4","21.9","Crude Rate"
"New Mexico","2021-22","2022-02-19","All","All","White, non-Hispanic","1.6","23.5","Crude Rate"
"New Mexico","2021-22","2022-02-26","All","All","White, non-Hispanic","0.0","23.5","Crude Rate"
"New Mexico","2021-22","2022-03-05","All","All","White, non-Hispanic","0.4","23.9","Crude Rate"
"New Mexico","2021-22","2022-03-12","All","All","White, non-Hispanic","0.8","24.7","Crude Rate"
"New Mexico","2021-22","2022-03-19","All","All","White, non-Hispanic","0.8","25.5","Crude Rate"
"New Mexico","2021-22","2022-03-26","All","All","White, non-Hispanic","0.4","25.9","Crude Rate"
"New Mexico","2021-22","2022-04-02","All","All","White, non-Hispanic","0.4","26.3","Crude Rate"
"New Mexico","2021-22","2022-04-09","All","All","White, non-Hispanic","0.4","26.7","Crude Rate"
"New Mexico","2021-22","2022-04-16","All","All","White, non-Hispanic","0.8","27.4","Crude Rate"
"New Mexico","2021-22","2022-04-23","All","All","White, non-Hispanic","0.0","27.4","Crude Rate"
"New Mexico","2021-22","2022-04-30","All","All","White, non-Hispanic","0.0","27.4","Crude Rate"
"New Mexico","2021-22","2022-05-07","All","All","White, non-Hispanic","0.0","27.4","Crude Rate"
"New Mexico","2021-22","2022-05-14","All","All","White, non-Hispanic","0.0","27.4","Crude Rate"
"New Mexico","2021-22","2022-05-21","All","All","White, non-Hispanic","0.0","27.4","Crude Rate"
"New Mexico","2021-22","2022-05-28","All","All","White, non-Hispanic","0.0","27.4","Crude Rate"
"New Mexico","2021-22","2022-06-04","All","All","White, non-Hispanic","0.0","27.4","Crude Rate"
"New Mexico","2021-22","2022-06-11","All","All","White, non-Hispanic","0.0","27.4","Crude Rate"
"New Mexico","2021-22","2022-06-18","All","All","White, non-Hispanic","0.0","27.4","Crude Rate"
"New Mexico","2021-22","2022-06-25","All","All","White, non-Hispanic","0.0","27.4","Crude Rate"
"New Mexico","2021-22","2022-07-02","All","All","White, non-Hispanic","0.0","27.4","Crude Rate"
"New Mexico","2021-22","2022-07-09","All","All","White, non-Hispanic","0.0","27.4","Crude Rate"
"New Mexico","2021-22","2022-07-16","All","All","White, non-Hispanic","0.0","27.4","Crude Rate"
"New Mexico","2021-22","2022-07-23","All","All","White, non-Hispanic","0.0","27.4","Crude Rate"
"New Mexico","2021-22","2022-07-30","All","All","White, non-Hispanic","0.0","27.4","Crude Rate"
"New Mexico","2021-22","2022-08-06","All","All","White, non-Hispanic","0.0","27.4","Crude Rate"
"New Mexico","2021-22","2022-08-13","All","All","White, non-Hispanic","0.4","27.8","Crude Rate"
"New Mexico","2021-22","2022-08-20","All","All","White, non-Hispanic","1.2","29.0","Crude Rate"
"New Mexico","2021-22","2022-08-27","All","All","White, non-Hispanic","0.4","29.4","Crude Rate"
"New Mexico","2021-22","2022-09-03","All","All","White, non-Hispanic","0.4","29.8","Crude Rate"
"New Mexico","2021-22","2022-09-10","All","All","White, non-Hispanic","0.0","29.8","Crude Rate"
"New Mexico","2021-22","2022-09-17","All","All","White, non-Hispanic","0.8","30.6","Crude Rate"
"New Mexico","2021-22","2022-09-24","All","All","White, non-Hispanic","1.6","32.2","Crude Rate"
"New Mexico","2021-22","2022-10-01","All","All","White, non-Hispanic","1.2","33.4","Crude Rate"
"New Mexico","2021-22","2021-10-09","All","All","Black, non-Hispanic","0.0","0.0","Crude Rate"
"New Mexico","2021-22","2021-10-16","All","All","Black, non-Hispanic","0.0","0.0","Crude Rate"
"New Mexico","2021-22","2021-10-23","All","All","Black, non-Hispanic","0.0","0.0","Crude Rate"
"New Mexico","2021-22","2021-10-30","All","All","Black, non-Hispanic","0.0","0.0","Crude Rate"
"New Mexico","2021-22","2021-11-06","All","All","Black, non-Hispanic","0.0","0.0","Crude Rate"
"New Mexico","2021-22","2021-11-13","All","All","Black, non-Hispanic","5.5","5.5","Crude Rate"
"New Mexico","2021-22","2021-11-20","All","All","Black, non-Hispanic","11.0","16.6","Crude Rate"
"New Mexico","2021-22","2021-11-27","All","All","Black, non-Hispanic","11.0","27.6","Crude Rate"
"New Mexico","2021-22","2021-12-04","All","All","Black, non-Hispanic","11.0","38.6","Crude Rate"
"New Mexico","2021-22","2021-12-11","All","All","Black, non-Hispanic","0.0","38.6","Crude Rate"
"New Mexico","2021-22","2021-12-18","All","All","Black, non-Hispanic","5.5","44.2","Crude Rate"
"New Mexico","2021-22","2021-12-25","All","All","Black, non-Hispanic","5.5","49.7","Crude Rate"
"New Mexico","2021-22","2022-01-01","All","All","Black, non-Hispanic","16.6","66.2","Crude Rate"
"New Mexico","2021-22","2022-01-08","All","All","Black, non-Hispanic","0.0","66.2","Crude Rate"
"New Mexico","2021-22","2022-01-15","All","All","Black, non-Hispanic","0.0","66.2","Crude Rate"
"New Mexico","2021-22","2022-01-22","All","All","Black, non-Hispanic","0.0","66.2","Crude Rate"
"New Mexico","2021-22","2022-01-29","All","All","Black, non-Hispanic","0.0","66.2","Crude Rate"
"New Mexico","2021-22","2022-02-05","All","All","Black, non-Hispanic","0.0","66.2","Crude Rate"
"New Mexico","2021-22","2022-02-12","All","All","Black, non-Hispanic","0.0","66.2","Crude Rate"
"New Mexico","2021-22","2022-02-19","All","All","Black, non-Hispanic","0.0","66.2","Crude Rate"
"New Mexico","2021-22","2022-02-26","All","All","Black, non-Hispanic","0.0","66.2","Crude Rate"
"New Mexico","2021-22","2022-03-05","All","All","Black, non-Hispanic","5.5","71.8","Crude Rate"
"New Mexico","2021-22","2022-03-12","All","All","Black, non-Hispanic","0.0","71.8","Crude Rate"
"New Mexico","2021-22","2022-03-19","All","All","Black, non-Hispanic","0.0","71.8","Crude Rate"
"New Mexico","2021-22","2022-03-26","All","All","Black, non-Hispanic","0.0","71.8","Crude Rate"
"New Mexico","2021-22","2022-04-02","All","All","Black, non-Hispanic","0.0","71.8","Crude Rate"
"New Mexico","2021-22","2022-04-09","All","All","Black, non-Hispanic","0.0","71.8","Crude Rate"
"New Mexico","2021-22","2022-04-16","All","All","Black, non-Hispanic","0.0","71.8","Crude Rate"
"New Mexico","2021-22","2022-04-23","All","All","Black, non-Hispanic","0.0","71.8","Crude Rate"
"New Mexico","2021-22","2022-04-30","All","All","Black, non-Hispanic","0.0","71.8","Crude Rate"
"New Mexico","2021-22","2022-05-07","All","All","Black, non-Hispanic","0.0","71.8","Crude Rate"
"New Mexico","2021-22","2022-05-14","All","All","Black, non-Hispanic","0.0","71.8","Crude Rate"
"New Mexico","2021-22","2022-05-21","All","All","Black, non-Hispanic","0.0","71.8","Crude Rate"
"New Mexico","2021-22","2022-05-28","All","All","Black, non-Hispanic","0.0","71.8","Crude Rate"
"New Mexico","2021-22","2022-06-04","All","All","Black, non-Hispanic","0.0","71.8","Crude Rate"
"New Mexico","2021-22","2022-06-11","All","All","Black, non-Hispanic","0.0","71.8","Crude Rate"
"New Mexico","2021-22","2022-06-18","All","All","Black, non-Hispanic","0.0","71.8","Crude Rate"
"New Mexico","2021-22","2022-06-25","All","All","Black, non-Hispanic","0.0","71.8","Crude Rate"
"New Mexico","2021-22","2022-07-02","All","All","Black, non-Hispanic","0.0","71.8","Crude Rate"
"New Mexico","2021-22","2022-07-09","All","All","Black, non-Hispanic","0.0","71.8","Crude Rate"
"New Mexico","2021-22","2022-07-16","All","All","Black, non-Hispanic","0.0","71.8","Crude Rate"
"New Mexico","2021-22","2022-07-23","All","All","Black, non-Hispanic","0.0","71.8","Crude Rate"
"New Mexico","2021-22","2022-07-30","All","All","Black, non-Hispanic","0.0","71.8","Crude Rate"
"New Mexico","2021-22","2022-08-06","All","All","Black, non-Hispanic","5.5","77.3","Crude Rate"
"New Mexico","2021-22","2022-08-13","All","All","Black, non-Hispanic","0.0","77.3","Crude Rate"
"New Mexico","2021-22","2022-08-20","All","All","Black, non-Hispanic","0.0","77.3","Crude Rate"
"New Mexico","2021-22","2022-08-27","All","All","Black, non-Hispanic","0.0","77.3","Crude Rate"
"New Mexico","2021-22","2022-09-03","All","All","Black, non-Hispanic","0.0","77.3","Crude Rate"
"New Mexico","2021-22","2022-09-10","All","All","Black, non-Hispanic","5.5","82.8","Crude Rate"
"New Mexico","2021-22","2022-09-17","All","All","Black, non-Hispanic","0.0","82.8","Crude Rate"
"New Mexico","2021-22","2022-09-24","All","All","Black, non-Hispanic","0.0","82.8","Crude Rate"
"New Mexico","2021-22","2022-10-01","All","All","Black, non-Hispanic","5.5","88.3","Crude Rate"
"New Mexico","2021-22","2021-10-09","All","All","AI/AN, non-Hispanic","0.0","0.0","Crude Rate"
"New Mexico","2021-22","2021-10-16","All","All","AI/AN, non-Hispanic","0.0","0.0","Crude Rate"
"New Mexico","2021-22","2021-10-23","All","All","AI/AN, non-Hispanic","3.4","3.4","Crude Rate"
"New Mexico","2021-22","2021-10-30","All","All","AI/AN, non-Hispanic","0.0","3.4","Crude Rate"
"New Mexico","2021-22","2021-11-06","All","All","AI/AN, non-Hispanic","6.7","10.1","Crude Rate"
"New Mexico","2021-22","2021-11-13","All","All","AI/AN, non-Hispanic","0.0","10.1","Crude Rate"
"New Mexico","2021-22","2021-11-20","All","All","AI/AN, non-Hispanic","0.0","10.1","Crude Rate"
"New Mexico","2021-22","2021-11-27","All","All","AI/AN, non-Hispanic","3.4","13.4","Crude Rate"
"New Mexico","2021-22","2021-12-04","All","All","AI/AN, non-Hispanic","3.4","16.8","Crude Rate"
"New Mexico","2021-22","2021-12-11","All","All","AI/AN, non-Hispanic","6.7","23.5","Crude Rate"
"New Mexico","2021-22","2021-12-18","All","All","AI/AN, non-Hispanic","10.1","33.6","Crude Rate"
"New Mexico","2021-22","2021-12-25","All","All","AI/AN, non-Hispanic","3.4","36.9","Crude Rate"
"New Mexico","2021-22","2022-01-01","All","All","AI/AN, non-Hispanic","6.7","43.7","Crude Rate"
"New Mexico","2021-22","2022-01-08","All","All","AI/AN, non-Hispanic","0.0","43.7","Crude Rate"
"New Mexico","2021-22","2022-01-15","All","All","AI/AN, non-Hispanic","0.0","43.7","Crude Rate"
"New Mexico","2021-22","2022-01-22","All","All","AI/AN, non-Hispanic","0.0","43.7","Crude Rate"
"New Mexico","2021-22","2022-01-29","All","All","AI/AN, non-Hispanic","0.0","43.7","Crude Rate"
"New Mexico","2021-22","2022-02-05","All","All","AI/AN, non-Hispanic","0.0","43.7","Crude Rate"
"New Mexico","2021-22","2022-02-12","All","All","AI/AN, non-Hispanic","0.0","43.7","Crude Rate"
"New Mexico","2021-22","2022-02-19","All","All","AI/AN, non-Hispanic","0.0","43.7","Crude Rate"
"New Mexico","2021-22","2022-02-26","All","All","AI/AN, non-Hispanic","0.0","43.7","Crude Rate"
"New Mexico","2021-22","2022-03-05","All","All","AI/AN, non-Hispanic","0.0","43.7","Crude Rate"
"New Mexico","2021-22","2022-03-12","All","All","AI/AN, non-Hispanic","0.0","43.7","Crude Rate"
"New Mexico","2021-22","2022-03-19","All","All","AI/AN, non-Hispanic","3.4","47.0","Crude Rate"
"New Mexico","2021-22","2022-03-26","All","All","AI/AN, non-Hispanic","0.0","47.0","Crude Rate"
"New Mexico","2021-22","2022-04-02","All","All","AI/AN, non-Hispanic","0.0","47.0","Crude Rate"
"New Mexico","2021-22","2022-04-09","All","All","AI/AN, non-Hispanic","0.0","47.0","Crude Rate"
"New Mexico","2021-22","2022-04-16","All","All","AI/AN, non-Hispanic","0.0","47.0","Crude Rate"
"New Mexico","2021-22","2022-04-23","All","All","AI/AN, non-Hispanic","0.0","47.0","Crude Rate"
"New Mexico","2021-22","2022-04-30","All","All","AI/AN, non-Hispanic","0.0","47.0","Crude Rate"
"New Mexico","2021-22","2022-05-07","All","All","AI/AN, non-Hispanic","0.0","47.0","Crude Rate"
"New Mexico","2021-22","2022-05-14","All","All","AI/AN, non-Hispanic","0.0","47.0","Crude Rate"
"New Mexico","2021-22","2022-05-21","All","All","AI/AN, non-Hispanic","0.0","47.0","Crude Rate"
"New Mexico","2021-22","2022-05-28","All","All","AI/AN, non-Hispanic","0.0","47.0","Crude Rate"
"New Mexico","2021-22","2022-06-04","All","All","AI/AN, non-Hispanic","0.0","47.0","Crude Rate"
"New Mexico","2021-22","2022-06-11","All","All","AI/AN, non-Hispanic","0.0","47.0","Crude Rate"
"New Mexico","2021-22","2022-06-18","All","All","AI/AN, non-Hispanic","0.0","47.0","Crude Rate"
"New Mexico","2021-22","2022-06-25","All","All","AI/AN, non-Hispanic","0.0","47.0","Crude Rate"
"New Mexico","2021-22","2022-07-02","All","All","AI/AN, non-Hispanic","0.0","47.0","Crude Rate"
"New Mexico","2021-22","2022-07-09","All","All","AI/AN, non-Hispanic","0.0","47.0","Crude Rate"
"New Mexico","2021-22","2022-07-16","All","All","AI/AN, non-Hispanic","0.0","47.0","Crude Rate"
"New Mexico","2021-22","2022-07-23","All","All","AI/AN, non-Hispanic","0.0","47.0","Crude Rate"
"New Mexico","2021-22","2022-07-30","All","All","AI/AN, non-Hispanic","0.0","47.0","Crude Rate"
"New Mexico","2021-22","2022-08-06","All","All","AI/AN, non-Hispanic","0.0","47.0","Crude Rate"
"New Mexico","2021-22","2022-08-13","All","All","AI/AN, non-Hispanic","0.0","47.0","Crude Rate"
"New Mexico","2021-22","2022-08-20","All","All","AI/AN, non-Hispanic","0.0","47.0","Crude Rate"
"New Mexico","2021-22","2022-08-27","All","All","AI/AN, non-Hispanic","0.0","47.0","Crude Rate"
"New Mexico","2021-22","2022-09-03","All","All","AI/AN, non-Hispanic","0.0","47.0","Crude Rate"
"New Mexico","2021-22","2022-09-10","All","All","AI/AN, non-Hispanic","0.0","47.0","Crude Rate"
"New Mexico","2021-22","2022-09-17","All","All","AI/AN, non-Hispanic","0.0","47.0","Crude Rate"
"New Mexico","2021-22","2022-09-24","All","All","AI/AN, non-Hispanic","3.4","50.4","Crude Rate"
