"mmwr_week_end","pathogen","pct_positive","footnote","age_group","mmwr_week"
"2026-04-25T00:00:00.000","HMPV","9.62",,"--- 12-23 months","16"
"2026-04-25T00:00:00.000","HMPV","2.5",,"--- 12-17 years","16"
"2026-04-25T00:00:00.000","HMPV","17.39",,"--- 0-2 months","16"
"2026-04-25T00:00:00.000","HCOV","4.35",,"--- 0-2 months","16"
"2026-04-25T00:00:00.000","HCOV","4.48",,"12-59 months","16"
"2026-04-25T00:00:00.000","HCOV","1.92",,"--- 12-23 months","16"
"2026-04-25T00:00:00.000","HCOV","6.1",,"--- 24-59 months","16"
"2026-04-25T00:00:00.000","HCOV","1.56",,"0-11 months","16"
"2026-04-25T00:00:00.000","HCOV","2.17",,"--- 5-11 years","16"
"2026-04-25T00:00:00.000","HCOV","2.27",,"5-17 years","16"
"2026-04-25T00:00:00.000","HCOV","0",,"--- 3-5 months","16"
"2026-04-25T00:00:00.000","HCOV","0",,"--- 6-11 months","16"
"2026-04-25T00:00:00.000","HCOV","3.03",,"All","16"
"2026-04-25T00:00:00.000","HCOV","2.5",,"--- 12-17 years","16"
"2026-04-25T00:00:00.000","EV-D68","0",,"--- 5-11 years","16"
"2026-04-25T00:00:00.000","EV-D68","0",,"--- 24-59 months","16"
"2026-04-25T00:00:00.000","EV-D68","0",,"--- 6-11 months","16"
"2026-04-25T00:00:00.000","EV-D68","0",,"0-11 months","16"
"2026-04-25T00:00:00.000","EV-D68","0",,"--- 12-23 months","16"
"2026-04-25T00:00:00.000","EV-D68","0",,"All","16"
"2026-04-25T00:00:00.000","EV-D68","0",,"12-59 months","16"
"2026-04-25T00:00:00.000","EV-D68","0",,"--- 12-17 years","16"
"2026-04-25T00:00:00.000","EV-D68","0",,"5-17 years","16"
"2026-04-25T00:00:00.000","EV-D68","0",,"--- 0-2 months","16"
"2026-04-25T00:00:00.000","EV-D68","0","Calculation is based on fewer than 10 patients in the denominator","--- 3-5 months","16"
"2026-04-25T00:00:00.000","Adenovirus","10.94",,"0-11 months","16"
"2026-04-25T00:00:00.000","Adenovirus","2.17",,"--- 5-11 years","16"
"2026-04-25T00:00:00.000","Adenovirus","0",,"--- 12-17 years","16"
"2026-04-25T00:00:00.000","Adenovirus","6.36",,"All","16"
"2026-04-25T00:00:00.000","Adenovirus","1.52",,"5-17 years","16"
"2026-04-25T00:00:00.000","Adenovirus","0",,"--- 3-5 months","16"
"2026-04-25T00:00:00.000","Adenovirus","8.54",,"--- 24-59 months","16"
"2026-04-25T00:00:00.000","Adenovirus","25",,"--- 6-11 months","16"
"2026-04-25T00:00:00.000","Adenovirus","0",,"--- 0-2 months","16"
"2026-04-25T00:00:00.000","Adenovirus","9.62",,"--- 12-23 months","16"
"2026-04-25T00:00:00.000","Adenovirus","8.96",,"12-59 months","16"
"2026-04-18T00:00:00.000","SARS-CoV-2","3.7",,"--- 3-5 months","15"
"2026-04-18T00:00:00.000","SARS-CoV-2","1.74",,"All","15"
"2026-04-18T00:00:00.000","SARS-CoV-2","0.7",,"12-59 months","15"
"2026-04-18T00:00:00.000","SARS-CoV-2","4.17",,"--- 0-2 months","15"
"2026-04-18T00:00:00.000","SARS-CoV-2","0",,"--- 12-17 years","15"
"2026-04-18T00:00:00.000","SARS-CoV-2","0",,"--- 12-23 months","15"
"2026-04-18T00:00:00.000","SARS-CoV-2","6.25",,"--- 6-11 months","15"
"2026-04-18T00:00:00.000","SARS-CoV-2","1.3",,"--- 24-59 months","15"
"2026-04-18T00:00:00.000","SARS-CoV-2","0.84",,"5-17 years","15"
"2026-04-18T00:00:00.000","SARS-CoV-2","1.28",,"--- 5-11 years","15"
"2026-04-18T00:00:00.000","SARS-CoV-2","4.82",,"0-11 months","15"
"2026-04-18T00:00:00.000","RV/EV","35.29",,"5-17 years","15"
"2026-04-18T00:00:00.000","RV/EV","35.94",,"All","15"
"2026-04-18T00:00:00.000","RV/EV","35.66",,"12-59 months","15"
"2026-04-18T00:00:00.000","RV/EV","37.35",,"0-11 months","15"
"2026-04-18T00:00:00.000","RV/EV","43.75",,"--- 6-11 months","15"
"2026-04-18T00:00:00.000","RV/EV","38.46",,"--- 5-11 years","15"
"2026-04-18T00:00:00.000","RV/EV","29.63",,"--- 3-5 months","15"
"2026-04-18T00:00:00.000","RV/EV","36.36",,"--- 24-59 months","15"
"2026-04-18T00:00:00.000","RV/EV","34.85",,"--- 12-23 months","15"
"2026-04-18T00:00:00.000","RV/EV","29.27",,"--- 12-17 years","15"
"2026-04-18T00:00:00.000","RV/EV","37.5",,"--- 0-2 months","15"
"2026-04-18T00:00:00.000","RSV","2.44",,"--- 12-17 years","15"
"2026-04-18T00:00:00.000","RSV","0.84",,"5-17 years","15"
"2026-04-18T00:00:00.000","RSV","8.33",,"--- 0-2 months","15"
"2026-04-18T00:00:00.000","RSV","11.11",,"--- 3-5 months","15"
"2026-04-18T00:00:00.000","RSV","10.49",,"12-59 months","15"
"2026-04-18T00:00:00.000","RSV","0",,"--- 5-11 years","15"
"2026-04-18T00:00:00.000","RSV","3.12",,"--- 6-11 months","15"
"2026-04-18T00:00:00.000","RSV","12.12",,"--- 12-23 months","15"
"2026-04-18T00:00:00.000","RSV","7.23",,"0-11 months","15"
"2026-04-18T00:00:00.000","RSV","9.09",,"--- 24-59 months","15"
"2026-04-18T00:00:00.000","RSV","6.38",,"All","15"
"2026-04-18T00:00:00.000","PIV","3.9",,"--- 24-59 months","15"
"2026-04-18T00:00:00.000","PIV","14.81",,"--- 3-5 months","15"
"2026-04-18T00:00:00.000","PIV","3.36",,"5-17 years","15"
"2026-04-18T00:00:00.000","PIV","4.82",,"0-11 months","15"
"2026-04-18T00:00:00.000","PIV","0",,"--- 0-2 months","15"
"2026-04-18T00:00:00.000","PIV","4.9",,"12-59 months","15"
"2026-04-18T00:00:00.000","PIV","2.44",,"--- 12-17 years","15"
"2026-04-18T00:00:00.000","PIV","0",,"--- 6-11 months","15"
"2026-04-18T00:00:00.000","PIV","6.06",,"--- 12-23 months","15"
"2026-04-18T00:00:00.000","PIV","3.85",,"--- 5-11 years","15"
"2026-04-18T00:00:00.000","PIV","4.35",,"All","15"
"2026-04-18T00:00:00.000","Influenza","3.61",,"0-11 months","15"
"2026-04-18T00:00:00.000","Influenza","3.03",,"--- 12-23 months","15"
"2026-04-18T00:00:00.000","Influenza","10.08",,"5-17 years","15"
"2026-04-18T00:00:00.000","Influenza","0",,"--- 0-2 months","15"
"2026-04-18T00:00:00.000","Influenza","6.67",,"All","15"
"2026-04-18T00:00:00.000","Influenza","7.79",,"--- 24-59 months","15"
"2026-04-18T00:00:00.000","Influenza","11.54",,"--- 5-11 years","15"
"2026-04-18T00:00:00.000","Influenza","3.7",,"--- 3-5 months","15"
"2026-04-18T00:00:00.000","Influenza","6.25",,"--- 6-11 months","15"
"2026-04-18T00:00:00.000","Influenza","7.32",,"--- 12-17 years","15"
"2026-04-18T00:00:00.000","Influenza","5.59",,"12-59 months","15"
"2026-04-18T00:00:00.000","HMPV","7.32",,"--- 12-17 years","15"
"2026-04-18T00:00:00.000","HMPV","16.08",,"12-59 months","15"
"2026-04-18T00:00:00.000","HMPV","9.64",,"0-11 months","15"
"2026-04-18T00:00:00.000","HMPV","9.38",,"--- 6-11 months","15"
"2026-04-18T00:00:00.000","HMPV","5.13",,"--- 5-11 years","15"
"2026-04-18T00:00:00.000","HMPV","11.01",,"All","15"
"2026-04-18T00:00:00.000","HMPV","14.81",,"--- 3-5 months","15"
"2026-04-18T00:00:00.000","HMPV","12.99",,"--- 24-59 months","15"
"2026-04-18T00:00:00.000","HMPV","19.7",,"--- 12-23 months","15"
"2026-04-18T00:00:00.000","HMPV","4.17",,"--- 0-2 months","15"
"2026-04-18T00:00:00.000","HMPV","5.88",,"5-17 years","15"
"2026-04-18T00:00:00.000","HCOV","6.25",,"--- 6-11 months","15"
"2026-04-18T00:00:00.000","HCOV","7.41",,"--- 3-5 months","15"
"2026-04-18T00:00:00.000","HCOV","7.58",,"--- 12-23 months","15"
"2026-04-18T00:00:00.000","HCOV","1.68",,"5-17 years","15"
"2026-04-18T00:00:00.000","HCOV","6.49",,"--- 24-59 months","15"
"2026-04-18T00:00:00.000","HCOV","6.99",,"12-59 months","15"
"2026-04-18T00:00:00.000","HCOV","4.17",,"--- 0-2 months","15"
"2026-04-18T00:00:00.000","HCOV","1.28",,"--- 5-11 years","15"
"2026-04-18T00:00:00.000","HCOV","6.02",,"0-11 months","15"
"2026-04-18T00:00:00.000","HCOV","2.44",,"--- 12-17 years","15"
"2026-04-18T00:00:00.000","HCOV","4.93",,"All","15"
"2026-04-18T00:00:00.000","EV-D68","0",,"--- 24-59 months","15"
"2026-04-18T00:00:00.000","EV-D68","0",,"--- 5-11 years","15"
"2026-04-18T00:00:00.000","EV-D68","0",,"12-59 months","15"
"2026-04-18T00:00:00.000","EV-D68","0",,"--- 12-23 months","15"
"2026-04-18T00:00:00.000","EV-D68","0",,"--- 6-11 months","15"
"2026-04-18T00:00:00.000","EV-D68","0",,"All","15"
"2026-04-18T00:00:00.000","EV-D68","0",,"--- 12-17 years","15"
"2026-04-18T00:00:00.000","EV-D68","0",,"0-11 months","15"
"2026-04-18T00:00:00.000","EV-D68","0",,"--- 0-2 months","15"
"2026-04-18T00:00:00.000","EV-D68","0",,"5-17 years","15"
"2026-04-18T00:00:00.000","EV-D68","0",,"--- 3-5 months","15"
"2026-04-18T00:00:00.000","Adenovirus","6.02",,"0-11 months","15"
"2026-04-18T00:00:00.000","Adenovirus","2.56",,"--- 5-11 years","15"
"2026-04-18T00:00:00.000","Adenovirus","0",,"--- 12-17 years","15"
"2026-04-18T00:00:00.000","Adenovirus","2.6",,"--- 24-59 months","15"
"2026-04-18T00:00:00.000","Adenovirus","3.7",,"--- 3-5 months","15"
"2026-04-18T00:00:00.000","Adenovirus","0",,"--- 0-2 months","15"
"2026-04-18T00:00:00.000","Adenovirus","4.35",,"All","15"
"2026-04-18T00:00:00.000","Adenovirus","5.59",,"12-59 months","15"
"2026-04-18T00:00:00.000","Adenovirus","9.09",,"--- 12-23 months","15"
"2026-04-18T00:00:00.000","Adenovirus","12.5",,"--- 6-11 months","15"
"2026-04-18T00:00:00.000","Adenovirus","1.68",,"5-17 years","15"
"2026-04-11T00:00:00.000","SARS-CoV-2","0",,"--- 3-5 months","14"
"2026-04-11T00:00:00.000","SARS-CoV-2","0.59",,"All","14"
"2026-04-11T00:00:00.000","SARS-CoV-2","0",,"--- 6-11 months","14"
"2026-04-11T00:00:00.000","SARS-CoV-2","0",,"--- 0-2 months","14"
"2026-04-11T00:00:00.000","SARS-CoV-2","1.72",,"5-17 years","14"
"2026-04-11T00:00:00.000","SARS-CoV-2","2.3",,"--- 5-11 years","14"
"2026-04-11T00:00:00.000","SARS-CoV-2","0",,"0-11 months","14"
"2026-04-11T00:00:00.000","SARS-CoV-2","0",,"--- 12-17 years","14"
"2026-04-11T00:00:00.000","SARS-CoV-2","0",,"12-59 months","14"
"2026-04-11T00:00:00.000","SARS-CoV-2","0",,"--- 24-59 months","14"
"2026-04-11T00:00:00.000","SARS-CoV-2","0",,"--- 12-23 months","14"
"2026-04-11T00:00:00.000","RV/EV","50",,"--- 6-11 months","14"
"2026-04-11T00:00:00.000","RV/EV","39.53",,"All","14"
"2026-04-11T00:00:00.000","RV/EV","39.66",,"5-17 years","14"
"2026-04-11T00:00:00.000","RV/EV","35.62",,"12-59 months","14"
"2026-04-11T00:00:00.000","RV/EV","46.75",,"0-11 months","14"
"2026-04-11T00:00:00.000","RV/EV","45.98",,"--- 5-11 years","14"
"2026-04-11T00:00:00.000","RV/EV","68.42",,"--- 3-5 months","14"
"2026-04-11T00:00:00.000","RV/EV","35.63",,"--- 24-59 months","14"
"2026-04-11T00:00:00.000","RV/EV","35.59",,"--- 12-23 months","14"
"2026-04-11T00:00:00.000","RV/EV","20.69",,"--- 12-17 years","14"
"2026-04-11T00:00:00.000","RV/EV","25",,"--- 0-2 months","14"
"2026-04-11T00:00:00.000","RSV","12.5",,"--- 0-2 months","14"
"2026-04-11T00:00:00.000","RSV","21.05",,"--- 3-5 months","14"
"2026-04-11T00:00:00.000","RSV","15.58",,"0-11 months","14"
"2026-04-11T00:00:00.000","RSV","14.71",,"--- 6-11 months","14"
"2026-04-11T00:00:00.000","RSV","0",,"--- 12-17 years","14"
"2026-04-11T00:00:00.000","RSV","11.49",,"--- 24-59 months","14"
"2026-04-11T00:00:00.000","RSV","15.75",,"12-59 months","14"
"2026-04-11T00:00:00.000","RSV","3.45",,"5-17 years","14"
"2026-04-11T00:00:00.000","RSV","11.5",,"All","14"
"2026-04-11T00:00:00.000","RSV","22.03",,"--- 12-23 months","14"
"2026-04-11T00:00:00.000","RSV","4.6",,"--- 5-11 years","14"
"2026-04-11T00:00:00.000","PIV","5.08",,"--- 12-23 months","14"
"2026-04-11T00:00:00.000","PIV","6.9",,"--- 24-59 months","14"
"2026-04-11T00:00:00.000","PIV","5.01",,"All","14"
"2026-04-11T00:00:00.000","PIV","7.79",,"0-11 months","14"
"2026-04-11T00:00:00.000","PIV","0",,"--- 12-17 years","14"
"2026-04-11T00:00:00.000","PIV","2.94",,"--- 6-11 months","14"
"2026-04-11T00:00:00.000","PIV","1.72",,"5-17 years","14"
"2026-04-11T00:00:00.000","PIV","2.3",,"--- 5-11 years","14"
"2026-04-11T00:00:00.000","PIV","16.67",,"--- 0-2 months","14"
"2026-04-11T00:00:00.000","PIV","6.16",,"12-59 months","14"
"2026-04-11T00:00:00.000","PIV","5.26",,"--- 3-5 months","14"
"2026-04-11T00:00:00.000","Influenza","14.94",,"--- 5-11 years","14"
"2026-04-11T00:00:00.000","Influenza","5.19",,"0-11 months","14"
"2026-04-11T00:00:00.000","Influenza","9.2",,"--- 24-59 months","14"
"2026-04-11T00:00:00.000","Influenza","6.78",,"--- 12-23 months","14"
"2026-04-11T00:00:00.000","Influenza","0",,"--- 3-5 months","14"
"2026-04-11T00:00:00.000","Influenza","8.22",,"12-59 months","14"
"2026-04-11T00:00:00.000","Influenza","12.07",,"5-17 years","14"
"2026-04-11T00:00:00.000","Influenza","8.33",,"--- 0-2 months","14"
"2026-04-11T00:00:00.000","Influenza","5.88",,"--- 6-11 months","14"
"2026-04-11T00:00:00.000","Influenza","8.85",,"All","14"
"2026-04-11T00:00:00.000","Influenza","3.45",,"--- 12-17 years","14"
"2026-04-11T00:00:00.000","HMPV","7.67",,"All","14"
"2026-04-11T00:00:00.000","HMPV","8.9",,"12-59 months","14"
"2026-04-11T00:00:00.000","HMPV","3.9",,"0-11 months","14"
"2026-04-11T00:00:00.000","HMPV","8.47",,"--- 12-23 months","14"
"2026-04-11T00:00:00.000","HMPV","9.2",,"--- 5-11 years","14"
"2026-04-11T00:00:00.000","HMPV","6.9",,"--- 12-17 years","14"
"2026-04-11T00:00:00.000","HMPV","8.62",,"5-17 years","14"
"2026-04-11T00:00:00.000","HMPV","4.17",,"--- 0-2 months","14"
"2026-04-11T00:00:00.000","HMPV","9.2",,"--- 24-59 months","14"
"2026-04-11T00:00:00.000","HMPV","5.26",,"--- 3-5 months","14"
"2026-04-11T00:00:00.000","HMPV","2.94",,"--- 6-11 months","14"
"2026-04-11T00:00:00.000","HCOV","6.78",,"--- 12-23 months","14"
"2026-04-11T00:00:00.000","HCOV","4.17",,"--- 0-2 months","14"
"2026-04-11T00:00:00.000","HCOV","3.9",,"0-11 months","14"
"2026-04-11T00:00:00.000","HCOV","4.79",,"12-59 months","14"
"2026-04-11T00:00:00.000","HCOV","2.94",,"--- 6-11 months","14"
"2026-04-11T00:00:00.000","HCOV","3.83",,"All","14"
"2026-04-11T00:00:00.000","HCOV","2.3",,"--- 5-11 years","14"
"2026-04-11T00:00:00.000","HCOV","5.26",,"--- 3-5 months","14"
"2026-04-11T00:00:00.000","HCOV","3.45",,"--- 24-59 months","14"
"2026-04-11T00:00:00.000","HCOV","2.59",,"5-17 years","14"
"2026-04-11T00:00:00.000","HCOV","3.45",,"--- 12-17 years","14"
"2026-04-11T00:00:00.000","EV-D68","0",,"5-17 years","14"
"2026-04-11T00:00:00.000","EV-D68","0",,"--- 3-5 months","14"
"2026-04-11T00:00:00.000","EV-D68","0",,"--- 12-17 years","14"
"2026-04-11T00:00:00.000","EV-D68","0",,"--- 12-23 months","14"
"2026-04-11T00:00:00.000","EV-D68","0",,"12-59 months","14"
"2026-04-11T00:00:00.000","EV-D68","0",,"--- 5-11 years","14"
"2026-04-11T00:00:00.000","EV-D68","0",,"--- 6-11 months","14"
"2026-04-11T00:00:00.000","EV-D68","0",,"All","14"
"2026-04-11T00:00:00.000","EV-D68","0",,"0-11 months","14"
"2026-04-11T00:00:00.000","EV-D68","0",,"--- 0-2 months","14"
"2026-04-11T00:00:00.000","EV-D68","0",,"--- 24-59 months","14"
"2026-04-11T00:00:00.000","Adenovirus","8.26",,"All","14"
"2026-04-11T00:00:00.000","Adenovirus","8.9",,"12-59 months","14"
"2026-04-11T00:00:00.000","Adenovirus","16.88",,"0-11 months","14"
"2026-04-11T00:00:00.000","Adenovirus","20.59",,"--- 6-11 months","14"
"2026-04-11T00:00:00.000","Adenovirus","2.3",,"--- 5-11 years","14"
"2026-04-11T00:00:00.000","Adenovirus","1.72",,"5-17 years","14"
"2026-04-11T00:00:00.000","Adenovirus","26.32",,"--- 3-5 months","14"
"2026-04-11T00:00:00.000","Adenovirus","10.34",,"--- 24-59 months","14"
"2026-04-11T00:00:00.000","Adenovirus","6.78",,"--- 12-23 months","14"
"2026-04-11T00:00:00.000","Adenovirus","0",,"--- 12-17 years","14"
"2026-04-11T00:00:00.000","Adenovirus","4.17",,"--- 0-2 months","14"
"2026-04-04T00:00:00.000","SARS-CoV-2","0",,"--- 5-11 years","13"
"2026-04-04T00:00:00.000","SARS-CoV-2","1.4",,"All","13"
"2026-04-04T00:00:00.000","SARS-CoV-2","2.47",,"--- 24-59 months","13"
"2026-04-04T00:00:00.000","SARS-CoV-2","3.7",,"0-11 months","13"
"2026-04-04T00:00:00.000","SARS-CoV-2","4.55",,"--- 3-5 months","13"
"2026-04-04T00:00:00.000","SARS-CoV-2","0",,"--- 12-23 months","13"
"2026-04-04T00:00:00.000","SARS-CoV-2","0",,"--- 12-17 years","13"
"2026-04-04T00:00:00.000","SARS-CoV-2","4.55",,"--- 0-2 months","13"
"2026-04-04T00:00:00.000","SARS-CoV-2","1.4",,"12-59 months","13"
"2026-04-04T00:00:00.000","SARS-CoV-2","2.7",,"--- 6-11 months","13"
"2026-04-04T00:00:00.000","SARS-CoV-2","0",,"5-17 years","13"
"2026-04-04T00:00:00.000","RV/EV","33.89",,"All","13"
"2026-04-04T00:00:00.000","RV/EV","30.11",,"--- 5-11 years","13"
"2026-04-04T00:00:00.000","RV/EV","9.09",,"--- 0-2 months","13"
"2026-04-04T00:00:00.000","RV/EV","53.23",,"--- 12-23 months","13"
"2026-04-04T00:00:00.000","RV/EV","24.69",,"0-11 months","13"
"2026-04-04T00:00:00.000","RV/EV","27.82",,"5-17 years","13"
"2026-04-04T00:00:00.000","RV/EV","35.14",,"--- 6-11 months","13"
"2026-04-04T00:00:00.000","RV/EV","22.5",,"--- 12-17 years","13"
"2026-04-04T00:00:00.000","RV/EV","38.27",,"--- 24-59 months","13"
"2026-04-04T00:00:00.000","RV/EV","44.76",,"12-59 months","13"
"2026-04-04T00:00:00.000","RV/EV","22.73",,"--- 3-5 months","13"
"2026-04-04T00:00:00.000","RSV","9.88",,"--- 24-59 months","13"
"2026-04-04T00:00:00.000","RSV","10.08",,"All","13"
"2026-04-04T00:00:00.000","RSV","27.27",,"--- 0-2 months","13"
"2026-04-04T00:00:00.000","RSV","3.01",,"5-17 years","13"
"2026-04-04T00:00:00.000","RSV","2.15",,"--- 5-11 years","13"
"2026-04-04T00:00:00.000","RSV","5",,"--- 12-17 years","13"
"2026-04-04T00:00:00.000","RSV","9.79",,"12-59 months","13"
"2026-04-04T00:00:00.000","RSV","9.68",,"--- 12-23 months","13"
"2026-04-04T00:00:00.000","RSV","22.22",,"0-11 months","13"
"2026-04-04T00:00:00.000","RSV","16.22",,"--- 6-11 months","13"
"2026-04-04T00:00:00.000","RSV","27.27",,"--- 3-5 months","13"
"2026-04-04T00:00:00.000","PIV","10.49",,"12-59 months","13"
"2026-04-04T00:00:00.000","PIV","9.68",,"--- 12-23 months","13"
"2026-04-04T00:00:00.000","PIV","1.5",,"5-17 years","13"
"2026-04-04T00:00:00.000","PIV","0",,"--- 3-5 months","13"
"2026-04-04T00:00:00.000","PIV","0",,"--- 12-17 years","13"
"2026-04-04T00:00:00.000","PIV","5.32",,"All","13"
"2026-04-04T00:00:00.000","PIV","4.55",,"--- 0-2 months","13"
"2026-04-04T00:00:00.000","PIV","2.7",,"--- 6-11 months","13"
"2026-04-04T00:00:00.000","PIV","2.15",,"--- 5-11 years","13"
"2026-04-04T00:00:00.000","PIV","2.47",,"0-11 months","13"
"2026-04-04T00:00:00.000","PIV","11.11",,"--- 24-59 months","13"
"2026-04-04T00:00:00.000","Influenza","24.06",,"5-17 years","13"
"2026-04-04T00:00:00.000","Influenza","11.76",,"All","13"
"2026-04-04T00:00:00.000","Influenza","4.9",,"12-59 months","13"
"2026-04-04T00:00:00.000","Influenza","3.7",,"0-11 months","13"
"2026-04-04T00:00:00.000","Influenza","5.41",,"--- 6-11 months","13"
"2026-04-04T00:00:00.000","Influenza","26.88",,"--- 5-11 years","13"
"2026-04-04T00:00:00.000","Influenza","0",,"--- 3-5 months","13"
"2026-04-04T00:00:00.000","Influenza","7.41",,"--- 24-59 months","13"
"2026-04-04T00:00:00.000","Influenza","1.61",,"--- 12-23 months","13"
"2026-04-04T00:00:00.000","Influenza","17.5",,"--- 12-17 years","13"
"2026-04-04T00:00:00.000","Influenza","4.55",,"--- 0-2 months","13"
"2026-04-04T00:00:00.000","HMPV","17.28",,"0-11 months","13"
"2026-04-04T00:00:00.000","HMPV","9.52",,"All","13"
"2026-04-04T00:00:00.000","HMPV","2.5",,"--- 12-17 years","13"
"2026-04-04T00:00:00.000","HMPV","9.88",,"--- 24-59 months","13"
"2026-04-04T00:00:00.000","HMPV","6.02",,"5-17 years","13"
"2026-04-04T00:00:00.000","HMPV","13.64",,"--- 0-2 months","13"
"2026-04-04T00:00:00.000","HMPV","7.53",,"--- 5-11 years","13"
"2026-04-04T00:00:00.000","HMPV","18.18",,"--- 3-5 months","13"
"2026-04-04T00:00:00.000","HMPV","18.92",,"--- 6-11 months","13"
"2026-04-04T00:00:00.000","HMPV","8.39",,"12-59 months","13"
"2026-04-04T00:00:00.000","HMPV","6.45",,"--- 12-23 months","13"
"2026-04-04T00:00:00.000","HCOV","12.5",,"--- 12-17 years","13"
"2026-04-04T00:00:00.000","HCOV","12.9",,"--- 12-23 months","13"
"2026-04-04T00:00:00.000","HCOV","18.18",,"--- 3-5 months","13"
"2026-04-04T00:00:00.000","HCOV","5.41",,"--- 6-11 months","13"
"2026-04-04T00:00:00.000","HCOV","9.02",,"5-17 years","13"
"2026-04-04T00:00:00.000","HCOV","7.41",,"0-11 months","13"
"2026-04-04T00:00:00.000","HCOV","0",,"--- 0-2 months","13"
"2026-04-04T00:00:00.000","HCOV","8.64",,"--- 24-59 months","13"
"2026-04-04T00:00:00.000","HCOV","9.24",,"All","13"
"2026-04-04T00:00:00.000","HCOV","10.49",,"12-59 months","13"
"2026-04-04T00:00:00.000","HCOV","7.53",,"--- 5-11 years","13"
"2026-04-04T00:00:00.000","EV-D68","0",,"--- 6-11 months","13"
"2026-04-04T00:00:00.000","EV-D68","0",,"--- 3-5 months","13"
"2026-04-04T00:00:00.000","EV-D68","0",,"0-11 months","13"
"2026-04-04T00:00:00.000","EV-D68","0",,"--- 5-11 years","13"
"2026-04-04T00:00:00.000","EV-D68","0",,"--- 24-59 months","13"
"2026-04-04T00:00:00.000","EV-D68","0",,"12-59 months","13"
"2026-04-04T00:00:00.000","EV-D68","0",,"--- 12-23 months","13"
"2026-04-04T00:00:00.000","EV-D68","0",,"5-17 years","13"
"2026-04-04T00:00:00.000","EV-D68","0",,"--- 12-17 years","13"
"2026-04-04T00:00:00.000","EV-D68","0",,"All","13"
"2026-04-04T00:00:00.000","EV-D68","0",,"--- 0-2 months","13"
"2026-04-04T00:00:00.000","Adenovirus","3.23",,"--- 12-23 months","13"
"2026-04-04T00:00:00.000","Adenovirus","2.5",,"--- 12-17 years","13"
"2026-04-04T00:00:00.000","Adenovirus","1.23",,"--- 24-59 months","13"
"2026-04-04T00:00:00.000","Adenovirus","2.1",,"12-59 months","13"
"2026-04-04T00:00:00.000","Adenovirus","9.09",,"--- 3-5 months","13"
"2026-04-04T00:00:00.000","Adenovirus","10.81",,"--- 6-11 months","13"
"2026-04-04T00:00:00.000","Adenovirus","2.15",,"--- 5-11 years","13"
"2026-04-04T00:00:00.000","Adenovirus","7.41",,"0-11 months","13"
"2026-04-04T00:00:00.000","Adenovirus","0",,"--- 0-2 months","13"
"2026-04-04T00:00:00.000","Adenovirus","3.36",,"All","13"
"2026-04-04T00:00:00.000","Adenovirus","2.26",,"5-17 years","13"
"2026-03-28T00:00:00.000","SARS-CoV-2","2.56",,"--- 24-59 months","12"
"2026-03-28T00:00:00.000","SARS-CoV-2","1.22",,"0-11 months","12"
"2026-03-28T00:00:00.000","SARS-CoV-2","2.28",,"All","12"
"2026-03-28T00:00:00.000","SARS-CoV-2","0",,"--- 0-2 months","12"
