"week_ending_date","state","avg_adm_all_covid_confirmed","pct_chg_avg_adm_all_covid","total_adm_all_covid_confirmed","total_adm_all_covid_confirmed_1","sum_adm_all_covid_confirmed","avg_total_patients","avg_percent_inpatient_beds","abs_chg_avg_percent_inpatient","avg_percent_staff_icu_beds","abs_chg_avg_percent_staff"
"2021-08-07T00:00:00.000","USA","9067.285714285714","33.029426559356125","63471","19.117255897323755","2474960","54952.57142857143","7.780401452137428","2.265120506020276","12.411870709667848","3.2737523289688912"
"2021-08-14T00:00:00.000","USA","11087.714285714286","22.282617258275433","77614","23.377080859209496","2552574","71568.14285714286","10.147264188686533","2.3668627365491046","15.77270492907527","3.3608342194074208"
"2021-08-21T00:00:00.000","USA","12003.857142857143","8.262684567217276","84027","25.3086553116293","2636601","84094.57142857143","11.961233000619373","1.81396881193284","18.600640435274098","2.8279355061988287"
"2021-08-28T00:00:00.000","USA","12253.57142857143","2.0802837183286216","85775","25.835147147405035","2722376","91542.14285714286","13.055108424766235","1.0938754241468622","20.583006548580137","1.982366113306039"
"2021-09-04T00:00:00.000","USA","12031.42857142857","-1.812882541533095","84220","25.36678627519035","2806596","93582.0","13.342476999175902","0.28736857440966723","21.35788947200035","0.7748829234202113"
"2021-09-11T00:00:00.000","USA","11451.0","-4.8242697696509085","80157","24.143024073384385","2886753","92292.28571428571","13.181447547875667","-0.1610294513002355","21.507034399698973","0.1491449276986252"
"2021-09-18T00:00:00.000","USA","10372.857142857143","-9.41527252766446","72610","21.869892560455607","2959363","86061.85714285714","12.3144821163816","-0.8669654314940676","21.025276567554815","-0.481757832144158"
"2021-09-25T00:00:00.000","USA","8937.57142857143","-13.836937061010866","62563","18.843769291554665","3021926","78091.14285714286","11.153928454638935","-1.1605536617426644","19.768091222436915","-1.2571853451179003"
"2021-10-02T00:00:00.000","USA","7704.714285714285","-13.794095551683917","53933","16.244441749938744","3075859","68383.0","9.796971622316745","-1.35695683232219","17.6844625015255","-2.083628720911417"
"2021-10-09T00:00:00.000","USA","6955.142857142857","-9.728737507648368","48686","14.664062652504361","3124545","60119.57142857143","8.627138074193626","-1.169833548123119","15.663326282901002","-2.0211362186244965"
"2021-10-16T00:00:00.000","USA","6322.571428571428","-9.095017048022031","44258","13.33036365432646","3168803","53757.142857142855","7.727000869557849","-0.9001372046357767","14.057610842354508","-1.6057154405464935"
"2021-10-23T00:00:00.000","USA","5657.428571428572","-10.520131953545105","39602","11.927991808003897","3208405","47983.28571428572","6.896687281797672","-0.8303135877601768","12.661977654807155","-1.3956331875473538"
"2021-10-30T00:00:00.000","USA","5235.0","-7.466794606333014","36645","11.037353159040018","3245050","43608.71428571428","6.265275777247496","-0.6314115045501767","11.496649939124733","-1.1653277156824213"
"2021-11-06T00:00:00.000","USA","5035.285714285715","-3.814981580024552","35247","10.616280169100383","3280297","40701.28571428572","5.861391610548524","-0.40388416669897165","10.500858964905362","-0.9957909742193713"
"2021-11-13T00:00:00.000","USA","5353.428571428572","6.318268221408899","37474","11.287045225320389","3317771","40515.28571428572","5.828695951054323","-0.032695659494200946","10.142418782295834","-0.35844018260952737"
"2021-11-20T00:00:00.000","USA","5842.428571428572","9.13433313764211","40897","12.318041537597479","3358668","43111.0","6.207270085776007","0.378574134721684","10.546214362508021","0.4037955802121864"
"2021-11-27T00:00:00.000","USA","6181.428571428572","5.802381592781868","43270","13.032781312366259","3401938","46057.28571428572","6.761447577663164","0.5541774918871569","11.289861542742477","0.743647180234456"
"2021-12-04T00:00:00.000","USA","7119.714285714285","15.179107926970174","49838","15.011041253656336","3451776","51678.71428571428","7.462450168509487","0.7010025908463229","12.310075813097596","1.020214270355119"
"2021-12-11T00:00:00.000","USA","7846.0","10.201051406557236","54922","16.542325288601333","3506698","57743.42857142857","8.328315707809551","0.8658655393000645","13.383891811493937","1.0738159983963413"
"2021-12-18T00:00:00.000","USA","7789.714285714285","-0.7173810130730742","54528","16.423653787860122","3561226","61408.142857142855","8.865937553397766","0.5376218455882142","14.35501169552641","0.9711198840324737"
"2021-12-25T00:00:00.000","USA","8703.57142857143","11.731587441314566","60925","18.3504090930417","3622151","63330.57142857143","9.278439185284558","0.41250163188679245","14.808574834869821","0.4535631393434105"
"2022-01-01T00:00:00.000","USA","13952.42857142857","60.30693475584733","97667","29.41697833221344","3719818","81889.57142857143","12.05358826936308","2.7751490840785227","16.309269786971438","1.5006949521016164"
"2022-01-08T00:00:00.000","USA","19442.285714285714","39.34696468612736","136096","40.9916664083152","3855914","115851.57142857143","16.93347260207869","4.87988433271561","19.503456997728012","3.1941872107565743"
"2022-01-15T00:00:00.000","USA","21521.428571428572","10.693921937455906","150650","45.375283214882764","4006564","141683.57142857142","20.550363583192034","3.616890981113343","22.794191842959588","3.290734845231576"
"2022-01-22T00:00:00.000","USA","20075.714285714286","-6.7175572519084","140530","42.32717258670743","4147094","145627.85714285713","21.07420342155811","0.5238398383660758","23.768468991468","0.9742771485084134"
"2022-01-29T00:00:00.000","USA","17646.285714285714","-12.101330676723835","123524","37.20502146588236","4270618","133899.14285714287","19.32866480436196","-1.74553861719615","22.618949095536134","-1.149519895931867"
"2022-02-05T00:00:00.000","USA","13582.857142857143","-23.02710404455813","95080","28.63778246313344","4365698","111462.14285714286","16.119599849037336","-3.2090649553246244","20.240251403675675","-2.3786976918604594"
"2022-02-12T00:00:00.000","USA","9970.857142857143","-26.592343289861187","69796","21.022325039933335","4435494","84721.0","12.409073449087009","-3.710526399950327","16.413652337652746","-3.826599066022929"
"2022-02-19T00:00:00.000","USA","6981.857142857143","-29.977362599575898","48873","14.72038643585108","4484367","62813.142857142855","9.10425306511664","-3.3048203839703696","12.490359590783738","-3.9232927468690075"
