"state","year","month","period","indicator","data_value","percent_complete","percent_pending_investigation","state_name","footnote","footnote_symbol","predicted_value"
"MI","2015","May","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.0454262140948035","Michigan","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MI","2015","June","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.0484531847435668","Michigan","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MI","2015","July","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.0526033392599762","Michigan","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MI","2015","August","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.0514759953776657","Michigan","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MI","2015","September","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.0483843823628408","Michigan","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MI","2015","October","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.0441737923200707","Michigan","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MI","2015","November","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.0412127104225888","Michigan","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MI","2015","December","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.0330068143100511","Michigan","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MI","2016","January","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.0343579887692324","Michigan","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MI","2016","February","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.0342586744034173","Michigan","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MI","2016","March","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.0364540892910752","Michigan","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MI","2016","April","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.0417701996401337","Michigan","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MI","2016","May","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.0449029774950553","Michigan","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MI","2016","June","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.0492125984251968","Michigan","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MI","2016","July","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.0503244319763582","Michigan","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MI","2016","August","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.0599283000695596","Michigan","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MI","2016","September","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.0629313195311083","Michigan","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MI","2016","October","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.068129317961656","Michigan","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MI","2016","November","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.0710626518036125","Michigan","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MI","2016","December","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.0875158161113454","Michigan","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MI","2017","January","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.0848451837264843","Michigan","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MI","2017","February","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.0858198411286356","Michigan","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MI","2017","March","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.085401543476676","Michigan","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MI","2017","April","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.0800882010317857","Michigan","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MI","2017","May","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.0769919054456167","Michigan","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MI","2017","June","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.0717136443003243","Michigan","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MI","2017","July","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.0685742784115703","Michigan","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MI","2017","August","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.0633667480392666","Michigan","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MI","2017","September","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.0624434106590902","Michigan","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MI","2017","October","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.0593978929379032","Michigan","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MI","2017","November","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.0593613963466706","Michigan","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MI","2017","December","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.056094571292045","Michigan","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MI","2018","January","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.0589019437641442","Michigan","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MI","2018","February","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.0689939244156112","Michigan","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MI","2018","March","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.072199187243435","Michigan","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MI","2018","April","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.0772781601615629","Michigan","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MI","2018","May","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.0814256707310788","Michigan","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MI","2018","June","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.0844411949458855","Michigan","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MI","2018","July","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.0903954802259887","Michigan","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MI","2018","August","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.0954462883709474","Michigan","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MI","2018","September","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.10048396357969","Michigan","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MI","2018","October","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1873","100","0.0972752685309387","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","1876"
"MI","2018","November","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1855","100","0.102096031527255","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","1859"
"MI","2018","December","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1849","100","0.104567122866369","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","1854"
"MI","2019","January","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1783","100","0.107574707531264","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","1788"
"MI","2019","February","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1750","100","0.0988265645805592","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","1753"
"MI","2019","March","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1722","100","0.0967762076213865","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","1725"
"MI","2019","April","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1707","100","0.0918082043149856","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","1709"
"MI","2019","May","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1755","100","0.0956977615045352","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","1758"
"MI","2019","June","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1729","100","0.0976156849713384","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","1732"
"MI","2019","July","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1701","100","0.0973871241789437","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","1704"
"MI","2019","August","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1663","100","0.103438288716951","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","1667"
"MI","2019","September","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.126957257723233","Michigan","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MI","2019","October","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.128751828275962","Michigan","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MI","2019","November","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.132546956557478","Michigan","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MI","2019","December","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.126846433978477","Michigan","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MI","2020","January","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.121317157712305","Michigan","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MI","2020","February","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.118642005354101","Michigan","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MI","2020","March","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.116350214144575","Michigan","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MI","2020","April","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.111646548022329","Michigan","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MI","2020","May","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1881","100","0.107587768969422","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","1886"
"MI","2020","June","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1973","100","0.109838527975967","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","1979"
"MI","2020","July","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.120544975423776","Michigan","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MI","2020","August","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)",,"100","0.119712689545092","Michigan","Numbers may differ from published reports using final data. See Technical Notes. Data not shown due to low data quality.","**",
"MI","2020","September","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2074","100","0.0977309816431713","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","2078"
"MI","2020","October","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2108","100","0.109475067053479","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","2114"
"MI","2020","November","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2095","100","0.124069478908189","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","2105"
"MI","2020","December","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2143","100","0.12988474893278","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","2154"
"MI","2021","January","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2202","100","0.128293947091576","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","2213"
"MI","2021","February","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2220","100","0.133991055883658","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","2233"
"MI","2021","March","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2300","100","0.139157325086973","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","2315"
"MI","2021","April","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2375","100","0.148403339075129","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","2393"
"MI","2021","May","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2335","100","0.146437424465636","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","2352"
"MI","2021","June","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2317","100","0.139408484506247","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","2332"
"MI","2021","July","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2352","100","0.130709718444201","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","2365"
"MI","2021","August","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2403","100","0.123325199742779","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","2414"
"MI","2021","September","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2438","100","0.124392273663002","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","2449"
"MI","2021","October","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2452","100","0.117621433238946","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","2462"
"MI","2021","November","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2494","100","0.109211940505495","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","2501"
"MI","2021","December","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2519","100","0.10426630130376","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","2525"
"MI","2022","January","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2530","100","0.116213969428092","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","2539"
"MI","2022","February","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2548","100","0.123147515541048","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","2559"
"MI","2022","March","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2506","100","0.13084916889673","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","2519"
"MI","2022","April","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2446","100","0.132632803943045","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","2460"
"MI","2022","May","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2411","100","0.149753423242764","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","2429"
"MI","2022","June","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2403","100","0.163581575548859","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","2425"
"MI","2022","July","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2395","100","0.168581848207528","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","2418"
"MI","2022","August","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2375","100","0.174163454989093","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","2400"
"MI","2022","September","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2362","100","0.180283252725917","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","2388"
"MI","2022","October","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2385","100","0.187224958661779","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","2413"
"MI","2022","November","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2403","100","0.191170427542835","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","2432"
"MI","2022","December","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2392","100","0.196337480274505","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","2423"
"MI","2023","January","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2416","100","0.208121444984367","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","2450"
"MI","2023","February","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2424","100","0.206342414301336","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","2458"
"MI","2023","March","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2455","100","0.217645437524354","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","2493"
"MI","2023","April","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2476","100","0.228793848198604","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","2517"
"MI","2023","May","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2476","100","0.219803223780615","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","2515"
"MI","2023","June","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2464","100","0.219576694320601","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","2502"
"MI","2023","July","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2463","100","0.235679590722272","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","2506"
"MI","2023","August","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2461","100","0.250845763493772","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","2508"
"MI","2023","September","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2452","100","0.261358485470976","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","2502"
"MI","2023","October","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2405","100","0.282784067248375","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","2460"
"MI","2023","November","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2334","100","0.293226563793826","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","2390"
"MI","2023","December","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2297","100","0.301122096672944","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","2355"
"MI","2024","January","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2231","100","0.288960720932511","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","2284"
"MI","2024","February","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2165","100","0.279531637899017","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","2214"
"MI","2024","March","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2077","100","0.259877291023487","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","2119"
"MI","2024","April","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1997","100","0.245548816278615","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","2034"
"MI","2024","May","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1946","100","0.242232857367017","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","1981"
"MI","2024","June","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1882","100","0.233315034114971","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","1914"
"MI","2024","July","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1779","100","0.213612401277755","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","1806"
"MI","2024","August","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1680","100","0.196746344041816","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","1702"
"MI","2024","September","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1591","100","0.184144024134621","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","1609"
"MI","2024","October","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1500","100","0.171356951217124","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","1515"
"MI","2024","November","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1432","100","0.157167835602444","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","1444"
"MI","2024","December","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1349","100","0.16351779979905","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**","1362"
"MI","2025","January","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1301","100","0.168105227974283","Michigan","Underreported due to incomplete data.","*","1312"
"MI","2025","February","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1271","100","0.179291797400269","Michigan","Underreported due to incomplete data.","*","1283"
"MI","2025","March","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1219","100","0.196980282564819","Michigan","Underreported due to incomplete data.","*","1233"
"MI","2025","April","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1171","100","0.213995913743186","Michigan","Underreported due to incomplete data.","*","1186"
"MI","2025","May","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1116","100","0.251591801977899","Michigan","Underreported due to incomplete data.","*","1136"
"MI","2025","June","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1091","100","0.299164270135685","Michigan","Underreported due to incomplete data.","*","1117"
"MI","2025","July","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1098","100","0.321837751375519","Michigan","Underreported due to incomplete data.","*","1128"
"MI","2025","August","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1101","100","0.342541756322549","Michigan","Underreported due to incomplete data.","*","1138"
"MI","2025","September","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1077","100","0.374170652677056","Michigan","Underreported due to incomplete data.","*","1118"
"MI","2025","October","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1069","100","0.437224924716238","Michigan","Underreported due to incomplete data.","*","1117"
"MI","2025","November","12 month-ending","Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","1058","100","0.519395577442842","Michigan","Underreported due to incomplete data.","*","1115"
"MI","2015","January","12 month-ending","Number of Deaths","93274","100","0.045028625340395","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MI","2015","February","12 month-ending","Number of Deaths","93559","100","0.0459603031242318","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MI","2015","March","12 month-ending","Number of Deaths","94086","100","0.0457028675892269","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MI","2015","April","12 month-ending","Number of Deaths","94589","100","0.0465170368647517","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MI","2015","May","12 month-ending","Number of Deaths","94659","100","0.0454262140948035","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MI","2015","June","12 month-ending","Number of Deaths","94937","100","0.0484531847435668","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MI","2015","July","12 month-ending","Number of Deaths","95051","100","0.0526033392599762","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
